geo_key,county_name,township_name,village_name,candidate_no,candidate_name,party_name,gender,age,incumbent,elected_note,votes,vote_percentage,valid_votes,invalid_votes,total_votes,electorate,turnout_ratio,prov_city,county_city,electoral_district,township,village
10002070011,宜蘭縣,員山鄉,枕山村,6,陳琬惠,台灣民眾黨,2,48,N,NA,88,6.43,1368,42,1410,2187,64.47,10,002,00,070,0011
10002070012,宜蘭縣,員山鄉,同樂村,1,林姿妙,中國國民黨,2,70,Y,*,571,47.7,1197,22,1219,2318,52.59,10,002,00,070,0012
10002070012,宜蘭縣,員山鄉,同樂村,2,朱振東,天一黨,1,69,N,NA,2,0.17,1197,22,1219,2318,52.59,10,002,00,070,0012
10002070012,宜蘭縣,員山鄉,同樂村,3,許鋐哲,無黨籍及未經政黨推薦,1,72,N,NA,5,0.42,1197,22,1219,2318,52.59,10,002,00,070,0012
10002070012,宜蘭縣,員山鄉,同樂村,4,陳秋境,無黨籍及未經政黨推薦,1,59,N,NA,0,0,1197,22,1219,2318,52.59,10,002,00,070,0012
10002070012,宜蘭縣,員山鄉,同樂村,5,江淵,民主進步黨,1,53,N,NA,538,44.95,1197,22,1219,2318,52.59,10,002,00,070,0012
10002070012,宜蘭縣,員山鄉,同樂村,6,陳琬惠,台灣民眾黨,2,48,N,NA,81,6.77,1197,22,1219,2318,52.59,10,002,00,070,0012
10002070013,宜蘭縣,員山鄉,湖東村,1,林姿妙,中國國民黨,2,70,Y,*,268,48.38,554,15,569,840,67.74,10,002,00,070,0013
10002070013,宜蘭縣,員山鄉,湖東村,2,朱振東,天一黨,1,69,N,NA,3,0.54,554,15,569,840,67.74,10,002,00,070,0013
10002070013,宜蘭縣,員山鄉,湖東村,3,許鋐哲,無黨籍及未經政黨推薦,1,72,N,NA,2,0.36,554,15,569,840,67.74,10,002,00,070,0013
10002070013,宜蘭縣,員山鄉,湖東村,4,陳秋境,無黨籍及未經政黨推薦,1,59,N,NA,3,0.54,554,15,569,840,67.74,10,002,00,070,0013
10002070013,宜蘭縣,員山鄉,湖東村,5,江淵,民主進步黨,1,53,N,NA,240,43.32,554,15,569,840,67.74,10,002,00,070,0013
10002070013,宜蘭縣,員山鄉,湖東村,6,陳琬惠,台灣民眾黨,2,48,N,NA,38,6.86,554,15,569,840,67.74,10,002,00,070,0013
10002070014,宜蘭縣,員山鄉,逸仙村,1,林姿妙,中國國民黨,2,70,Y,*,299,48.15,621,27,648,897,72.24,10,002,00,070,0014
10002070014,宜蘭縣,員山鄉,逸仙村,2,朱振東,天一黨,1,69,N,NA,3,0.48,621,27,648,897,72.24,10,002,00,070,0014
10002070014,宜蘭縣,員山鄉,逸仙村,3,許鋐哲,無黨籍及未經政黨推薦,1,72,N,NA,5,0.81,621,27,648,897,72.24,10,002,00,070,0014
10002070014,宜蘭縣,員山鄉,逸仙村,4,陳秋境,無黨籍及未經政黨推薦,1,59,N,NA,1,0.16,621,27,648,897,72.24,10,002,00,070,0014
10002070014,宜蘭縣,員山鄉,逸仙村,5,江淵,民主進步黨,1,53,N,NA,262,42.19,621,27,648,897,72.24,10,002,00,070,0014
10002070014,宜蘭縣,員山鄉,逸仙村,6,陳琬惠,台灣民眾黨,2,48,N,NA,51,8.21,621,27,648,897,72.24,10,002,00,070,0014
10002070015,宜蘭縣,員山鄉,湖北村,1,林姿妙,中國國民黨,2,70,Y,*,303,46.12,657,29,686,952,72.06,10,002,00,070,0015
10002070015,宜蘭縣,員山鄉,湖北村,2,朱振東,天一黨,1,69,N,NA,7,1.07,657,29,686,952,72.06,10,002,00,070,0015
10002070015,宜蘭縣,員山鄉,湖北村,3,許鋐哲,無黨籍及未經政黨推薦,1,72,N,NA,2,0.3,657,29,686,952,72.06,10,002,00,070,0015
10002070015,宜蘭縣,員山鄉,湖北村,4,陳秋境,無黨籍及未經政黨推薦,1,59,N,NA,2,0.3,657,29,686,952,72.06,10,002,00,070,0015
10002070015,宜蘭縣,員山鄉,湖北村,5,江淵,民主進步黨,1,53,N,NA,292,44.44,657,29,686,952,72.06,10,002,00,070,0015
10002070015,宜蘭縣,員山鄉,湖北村,6,陳琬惠,台灣民眾黨,2,48,N,NA,51,7.76,657,29,686,952,72.06,10,002,00,070,0015
10002070016,宜蘭縣,員山鄉,湖西村,1,林姿妙,中國國民黨,2,70,Y,*,358,42.02,852,32,884,1282,68.95,10,002,00,070,0016
10002070016,宜蘭縣,員山鄉,湖西村,2,朱振東,天一黨,1,69,N,NA,3,0.35,852,32,884,1282,68.95,10,002,00,070,0016
10002070016,宜蘭縣,員山鄉,湖西村,3,許鋐哲,無黨籍及未經政黨推薦,1,72,N,NA,2,0.23,852,32,884,1282,68.95,10,002,00,070,0016
10002070016,宜蘭縣,員山鄉,湖西村,4,陳秋境,無黨籍及未經政黨推薦,1,59,N,NA,4,0.47,852,32,884,1282,68.95,10,002,00,070,0016
10002070016,宜蘭縣,員山鄉,湖西村,5,江淵,民主進步黨,1,53,N,NA,443,52,852,32,884,1282,68.95,10,002,00,070,0016
10002070016,宜蘭縣,員山鄉,湖西村,6,陳琬惠,台灣民眾黨,2,48,N,NA,42,4.93,852,32,884,1282,68.95,10,002,00,070,0016
10002080001,宜蘭縣,冬山鄉,武淵村,1,林姿妙,中國國民黨,2,70,Y,*,347,40.87,849,27,876,1289,67.96,10,002,00,080,0001
10002080001,宜蘭縣,冬山鄉,武淵村,2,朱振東,天一黨,1,69,N,NA,1,0.12,849,27,876,1289,67.96,10,002,00,080,0001
10002080001,宜蘭縣,冬山鄉,武淵村,3,許鋐哲,無黨籍及未經政黨推薦,1,72,N,NA,5,0.59,849,27,876,1289,67.96,10,002,00,080,0001
10002080001,宜蘭縣,冬山鄉,武淵村,4,陳秋境,無黨籍及未經政黨推薦,1,59,N,NA,4,0.47,849,27,876,1289,67.96,10,002,00,080,0001
10002080001,宜蘭縣,冬山鄉,武淵村,5,江淵,民主進步黨,1,53,N,NA,432,50.88,849,27,876,1289,67.96,10,002,00,080,0001
10002080001,宜蘭縣,冬山鄉,武淵村,6,陳琬惠,台灣民眾黨,2,48,N,NA,60,7.07,849,27,876,1289,67.96,10,002,00,080,0001
10002080002,宜蘭縣,冬山鄉,珍珠村,1,林姿妙,中國國民黨,2,70,Y,*,474,46.88,1011,28,1039,1556,66.77,10,002,00,080,0002
10002080002,宜蘭縣,冬山鄉,珍珠村,2,朱振東,天一黨,1,69,N,NA,1,0.1,1011,28,1039,1556,66.77,10,002,00,080,0002
10002080002,宜蘭縣,冬山鄉,珍珠村,3,許鋐哲,無黨籍及未經政黨推薦,1,72,N,NA,3,0.3,1011,28,1039,1556,66.77,10,002,00,080,0002
10002080002,宜蘭縣,冬山鄉,珍珠村,4,陳秋境,無黨籍及未經政黨推薦,1,59,N,NA,3,0.3,1011,28,1039,1556,66.77,10,002,00,080,0002
10002080002,宜蘭縣,冬山鄉,珍珠村,5,江淵,民主進步黨,1,53,N,NA,460,45.5,1011,28,1039,1556,66.77,10,002,00,080,0002
10002080002,宜蘭縣,冬山鄉,珍珠村,6,陳琬惠,台灣民眾黨,2,48,N,NA,70,6.92,1011,28,1039,1556,66.77,10,002,00,080,0002
10002080003,宜蘭縣,冬山鄉,補城村,1,林姿妙,中國國民黨,2,70,Y,*,330,45.39,727,12,739,1121,65.92,10,002,00,080,0003
10002080003,宜蘭縣,冬山鄉,補城村,2,朱振東,天一黨,1,69,N,NA,3,0.41,727,12,739,1121,65.92,10,002,00,080,0003
10002080003,宜蘭縣,冬山鄉,補城村,3,許鋐哲,無黨籍及未經政黨推薦,1,72,N,NA,2,0.28,727,12,739,1121,65.92,10,002,00,080,0003
10002080003,宜蘭縣,冬山鄉,補城村,4,陳秋境,無黨籍及未經政黨推薦,1,59,N,NA,3,0.41,727,12,739,1121,65.92,10,002,00,080,0003
10002080003,宜蘭縣,冬山鄉,補城村,5,江淵,民主進步黨,1,53,N,NA,334,45.94,727,12,739,1121,65.92,10,002,00,080,0003
10002080003,宜蘭縣,冬山鄉,補城村,6,陳琬惠,台灣民眾黨,2,48,N,NA,55,7.57,727,12,739,1121,65.92,10,002,00,080,0003
10002080004,宜蘭縣,冬山鄉,三奇村,1,林姿妙,中國國民黨,2,70,Y,*,210,39.55,531,10,541,864,62.62,10,002,00,080,0004
10002080004,宜蘭縣,冬山鄉,三奇村,2,朱振東,天一黨,1,69,N,NA,0,0,531,10,541,864,62.62,10,002,00,080,0004
10002080004,宜蘭縣,冬山鄉,三奇村,3,許鋐哲,無黨籍及未經政黨推薦,1,72,N,NA,1,0.19,531,10,541,864,62.62,10,002,00,080,0004
10002080004,宜蘭縣,冬山鄉,三奇村,4,陳秋境,無黨籍及未經政黨推薦,1,59,N,NA,3,0.56,531,10,541,864,62.62,10,002,00,080,0004
10002080004,宜蘭縣,冬山鄉,三奇村,5,江淵,民主進步黨,1,53,N,NA,279,52.54,531,10,541,864,62.62,10,002,00,080,0004
10002080004,宜蘭縣,冬山鄉,三奇村,6,陳琬惠,台灣民眾黨,2,48,N,NA,38,7.16,531,10,541,864,62.62,10,002,00,080,0004
10002080005,宜蘭縣,冬山鄉,大興村,1,林姿妙,中國國民黨,2,70,Y,*,290,46.18,628,12,640,854,74.94,10,002,00,080,0005
10002080005,宜蘭縣,冬山鄉,大興村,2,朱振東,天一黨,1,69,N,NA,5,0.8,628,12,640,854,74.94,10,002,00,080,0005
10002080005,宜蘭縣,冬山鄉,大興村,3,許鋐哲,無黨籍及未經政黨推薦,1,72,N,NA,6,0.96,628,12,640,854,74.94,10,002,00,080,0005
10002080005,宜蘭縣,冬山鄉,大興村,4,陳秋境,無黨籍及未經政黨推薦,1,59,N,NA,5,0.8,628,12,640,854,74.94,10,002,00,080,0005
10002080005,宜蘭縣,冬山鄉,大興村,5,江淵,民主進步黨,1,53,N,NA,280,44.59,628,12,640,854,74.94,10,002,00,080,0005
10002080005,宜蘭縣,冬山鄉,大興村,6,陳琬惠,台灣民眾黨,2,48,N,NA,42,6.69,628,12,640,854,74.94,10,002,00,080,0005
10002080006,宜蘭縣,冬山鄉,東城村,1,林姿妙,中國國民黨,2,70,Y,*,411,43.4,947,24,971,1353,71.77,10,002,00,080,0006
10002080006,宜蘭縣,冬山鄉,東城村,2,朱振東,天一黨,1,69,N,NA,4,0.42,947,24,971,1353,71.77,10,002,00,080,0006
10002080006,宜蘭縣,冬山鄉,東城村,3,許鋐哲,無黨籍及未經政黨推薦,1,72,N,NA,4,0.42,947,24,971,1353,71.77,10,002,00,080,0006
10002080006,宜蘭縣,冬山鄉,東城村,4,陳秋境,無黨籍及未經政黨推薦,1,59,N,NA,2,0.21,947,24,971,1353,71.77,10,002,00,080,0006
10002080006,宜蘭縣,冬山鄉,東城村,5,江淵,民主進步黨,1,53,N,NA,453,47.84,947,24,971,1353,71.77,10,002,00,080,0006
10002080006,宜蘭縣,冬山鄉,東城村,6,陳琬惠,台灣民眾黨,2,48,N,NA,73,7.71,947,24,971,1353,71.77,10,002,00,080,0006
10002080007,宜蘭縣,冬山鄉,香和村,1,林姿妙,中國國民黨,2,70,Y,*,789,44.68,1766,43,1809,2828,63.97,10,002,00,080,0007
10002080007,宜蘭縣,冬山鄉,香和村,2,朱振東,天一黨,1,69,N,NA,7,0.4,1766,43,1809,2828,63.97,10,002,00,080,0007
10002080007,宜蘭縣,冬山鄉,香和村,3,許鋐哲,無黨籍及未經政黨推薦,1,72,N,NA,5,0.28,1766,43,1809,2828,63.97,10,002,00,080,0007
10002080007,宜蘭縣,冬山鄉,香和村,4,陳秋境,無黨籍及未經政黨推薦,1,59,N,NA,4,0.23,1766,43,1809,2828,63.97,10,002,00,080,0007
10002080007,宜蘭縣,冬山鄉,香和村,5,江淵,民主進步黨,1,53,N,NA,797,45.13,1766,43,1809,2828,63.97,10,002,00,080,0007
10002080007,宜蘭縣,冬山鄉,香和村,6,陳琬惠,台灣民眾黨,2,48,N,NA,164,9.29,1766,43,1809,2828,63.97,10,002,00,080,0007
10002080008,宜蘭縣,冬山鄉,南興村,1,林姿妙,中國國民黨,2,70,Y,*,810,43.69,1854,46,1900,2898,65.56,10,002,00,080,0008
10002080008,宜蘭縣,冬山鄉,南興村,2,朱振東,天一黨,1,69,N,NA,4,0.22,1854,46,1900,2898,65.56,10,002,00,080,0008
10002080008,宜蘭縣,冬山鄉,南興村,3,許鋐哲,無黨籍及未經政黨推薦,1,72,N,NA,5,0.27,1854,46,1900,2898,65.56,10,002,00,080,0008
10002080008,宜蘭縣,冬山鄉,南興村,4,陳秋境,無黨籍及未經政黨推薦,1,59,N,NA,5,0.27,1854,46,1900,2898,65.56,10,002,00,080,0008
10002080008,宜蘭縣,冬山鄉,南興村,5,江淵,民主進步黨,1,53,N,NA,854,46.06,1854,46,1900,2898,65.56,10,002,00,080,0008
10002080008,宜蘭縣,冬山鄉,南興村,6,陳琬惠,台灣民眾黨,2,48,N,NA,176,9.49,1854,46,1900,2898,65.56,10,002,00,080,0008
10002080009,宜蘭縣,冬山鄉,冬山村,1,林姿妙,中國國民黨,2,70,Y,*,200,44.54,449,11,460,670,68.66,10,002,00,080,0009
10002080009,宜蘭縣,冬山鄉,冬山村,2,朱振東,天一黨,1,69,N,NA,3,0.67,449,11,460,670,68.66,10,002,00,080,0009
10002080009,宜蘭縣,冬山鄉,冬山村,3,許鋐哲,無黨籍及未經政黨推薦,1,72,N,NA,3,0.67,449,11,460,670,68.66,10,002,00,080,0009
10002080009,宜蘭縣,冬山鄉,冬山村,4,陳秋境,無黨籍及未經政黨推薦,1,59,N,NA,2,0.45,449,11,460,670,68.66,10,002,00,080,0009
10002080009,宜蘭縣,冬山鄉,冬山村,5,江淵,民主進步黨,1,53,N,NA,214,47.66,449,11,460,670,68.66,10,002,00,080,0009
10002080009,宜蘭縣,冬山鄉,冬山村,6,陳琬惠,台灣民眾黨,2,48,N,NA,27,6.01,449,11,460,670,68.66,10,002,00,080,0009
10002080010,宜蘭縣,冬山鄉,安平村,1,林姿妙,中國國民黨,2,70,Y,*,169,39.21,431,17,448,670,66.87,10,002,00,080,0010
10002080010,宜蘭縣,冬山鄉,安平村,2,朱振東,天一黨,1,69,N,NA,2,0.46,431,17,448,670,66.87,10,002,00,080,0010
10002080010,宜蘭縣,冬山鄉,安平村,3,許鋐哲,無黨籍及未經政黨推薦,1,72,N,NA,2,0.46,431,17,448,670,66.87,10,002,00,080,0010
10002080010,宜蘭縣,冬山鄉,安平村,4,陳秋境,無黨籍及未經政黨推薦,1,59,N,NA,1,0.23,431,17,448,670,66.87,10,002,00,080,0010
10002080010,宜蘭縣,冬山鄉,安平村,5,江淵,民主進步黨,1,53,N,NA,212,49.19,431,17,448,670,66.87,10,002,00,080,0010
10002080010,宜蘭縣,冬山鄉,安平村,6,陳琬惠,台灣民眾黨,2,48,N,NA,45,10.44,431,17,448,670,66.87,10,002,00,080,0010
10002080011,宜蘭縣,冬山鄉,太和村,1,林姿妙,中國國民黨,2,70,Y,*,438,45.11,971,25,996,1475,67.53,10,002,00,080,0011
10002080011,宜蘭縣,冬山鄉,太和村,2,朱振東,天一黨,1,69,N,NA,6,0.62,971,25,996,1475,67.53,10,002,00,080,0011
10002080011,宜蘭縣,冬山鄉,太和村,3,許鋐哲,無黨籍及未經政黨推薦,1,72,N,NA,2,0.21,971,25,996,1475,67.53,10,002,00,080,0011
10002080011,宜蘭縣,冬山鄉,太和村,4,陳秋境,無黨籍及未經政黨推薦,1,59,N,NA,3,0.31,971,25,996,1475,67.53,10,002,00,080,0011
10002080011,宜蘭縣,冬山鄉,太和村,5,江淵,民主進步黨,1,53,N,NA,456,46.96,971,25,996,1475,67.53,10,002,00,080,0011
10002080011,宜蘭縣,冬山鄉,太和村,6,陳琬惠,台灣民眾黨,2,48,N,NA,66,6.8,971,25,996,1475,67.53,10,002,00,080,0011
10002080012,宜蘭縣,冬山鄉,八寶村,1,林姿妙,中國國民黨,2,70,Y,*,226,45.56,496,16,512,814,62.9,10,002,00,080,0012
10002080012,宜蘭縣,冬山鄉,八寶村,2,朱振東,天一黨,1,69,N,NA,2,0.4,496,16,512,814,62.9,10,002,00,080,0012
10002080012,宜蘭縣,冬山鄉,八寶村,3,許鋐哲,無黨籍及未經政黨推薦,1,72,N,NA,3,0.6,496,16,512,814,62.9,10,002,00,080,0012
10002080012,宜蘭縣,冬山鄉,八寶村,4,陳秋境,無黨籍及未經政黨推薦,1,59,N,NA,1,0.2,496,16,512,814,62.9,10,002,00,080,0012
10002080012,宜蘭縣,冬山鄉,八寶村,5,江淵,民主進步黨,1,53,N,NA,222,44.76,496,16,512,814,62.9,10,002,00,080,0012
10002080012,宜蘭縣,冬山鄉,八寶村,6,陳琬惠,台灣民眾黨,2,48,N,NA,42,8.47,496,16,512,814,62.9,10,002,00,080,0012
10002080013,宜蘭縣,冬山鄉,丸山村,1,林姿妙,中國國民黨,2,70,Y,*,353,44.74,789,15,804,1447,55.56,10,002,00,080,0013
10002080013,宜蘭縣,冬山鄉,丸山村,2,朱振東,天一黨,1,69,N,NA,2,0.25,789,15,804,1447,55.56,10,002,00,080,0013
10002080013,宜蘭縣,冬山鄉,丸山村,3,許鋐哲,無黨籍及未經政黨推薦,1,72,N,NA,4,0.51,789,15,804,1447,55.56,10,002,00,080,0013
10002080013,宜蘭縣,冬山鄉,丸山村,4,陳秋境,無黨籍及未經政黨推薦,1,59,N,NA,1,0.13,789,15,804,1447,55.56,10,002,00,080,0013
10002080013,宜蘭縣,冬山鄉,丸山村,5,江淵,民主進步黨,1,53,N,NA,379,48.04,789,15,804,1447,55.56,10,002,00,080,0013
10002080013,宜蘭縣,冬山鄉,丸山村,6,陳琬惠,台灣民眾黨,2,48,N,NA,50,6.34,789,15,804,1447,55.56,10,002,00,080,0013
10002080014,宜蘭縣,冬山鄉,中山村,1,林姿妙,中國國民黨,2,70,Y,*,120,43.48,276,12,288,436,66.06,10,002,00,080,0014
10002080014,宜蘭縣,冬山鄉,中山村,2,朱振東,天一黨,1,69,N,NA,0,0,276,12,288,436,66.06,10,002,00,080,0014
10002080014,宜蘭縣,冬山鄉,中山村,3,許鋐哲,無黨籍及未經政黨推薦,1,72,N,NA,2,0.72,276,12,288,436,66.06,10,002,00,080,0014
10002080014,宜蘭縣,冬山鄉,中山村,4,陳秋境,無黨籍及未經政黨推薦,1,59,N,NA,2,0.72,276,12,288,436,66.06,10,002,00,080,0014
10002080014,宜蘭縣,冬山鄉,中山村,5,江淵,民主進步黨,1,53,N,NA,131,47.46,276,12,288,436,66.06,10,002,00,080,0014
10002080014,宜蘭縣,冬山鄉,中山村,6,陳琬惠,台灣民眾黨,2,48,N,NA,21,7.61,276,12,288,436,66.06,10,002,00,080,0014
10002080015,宜蘭縣,冬山鄉,順安村,1,林姿妙,中國國民黨,2,70,Y,*,1275,47.08,2708,39,2747,4830,56.87,10,002,00,080,0015
10002080015,宜蘭縣,冬山鄉,順安村,2,朱振東,天一黨,1,69,N,NA,13,0.48,2708,39,2747,4830,56.87,10,002,00,080,0015
10002080015,宜蘭縣,冬山鄉,順安村,3,許鋐哲,無黨籍及未經政黨推薦,1,72,N,NA,10,0.37,2708,39,2747,4830,56.87,10,002,00,080,0015
10002080015,宜蘭縣,冬山鄉,順安村,4,陳秋境,無黨籍及未經政黨推薦,1,59,N,NA,2,0.07,2708,39,2747,4830,56.87,10,002,00,080,0015
10002080015,宜蘭縣,冬山鄉,順安村,5,江淵,民主進步黨,1,53,N,NA,1238,45.72,2708,39,2747,4830,56.87,10,002,00,080,0015
10002080015,宜蘭縣,冬山鄉,順安村,6,陳琬惠,台灣民眾黨,2,48,N,NA,170,6.28,2708,39,2747,4830,56.87,10,002,00,080,0015
10002080016,宜蘭縣,冬山鄉,永美村,1,林姿妙,中國國民黨,2,70,Y,*,790,44.53,1774,36,1810,3100,58.39,10,002,00,080,0016
10002080016,宜蘭縣,冬山鄉,永美村,2,朱振東,天一黨,1,69,N,NA,7,0.39,1774,36,1810,3100,58.39,10,002,00,080,0016
10002080016,宜蘭縣,冬山鄉,永美村,3,許鋐哲,無黨籍及未經政黨推薦,1,72,N,NA,5,0.28,1774,36,1810,3100,58.39,10,002,00,080,0016
10002080016,宜蘭縣,冬山鄉,永美村,4,陳秋境,無黨籍及未經政黨推薦,1,59,N,NA,4,0.23,1774,36,1810,3100,58.39,10,002,00,080,0016
10002080016,宜蘭縣,冬山鄉,永美村,5,江淵,民主進步黨,1,53,N,NA,811,45.72,1774,36,1810,3100,58.39,10,002,00,080,0016
10002080016,宜蘭縣,冬山鄉,永美村,6,陳琬惠,台灣民眾黨,2,48,N,NA,157,8.85,1774,36,1810,3100,58.39,10,002,00,080,0016
10002080017,宜蘭縣,冬山鄉,群英村,1,林姿妙,中國國民黨,2,70,Y,*,1150,45.31,2538,39,2577,4439,58.05,10,002,00,080,0017
10002080017,宜蘭縣,冬山鄉,群英村,2,朱振東,天一黨,1,69,N,NA,12,0.47,2538,39,2577,4439,58.05,10,002,00,080,0017
10002080017,宜蘭縣,冬山鄉,群英村,3,許鋐哲,無黨籍及未經政黨推薦,1,72,N,NA,8,0.32,2538,39,2577,4439,58.05,10,002,00,080,0017
10002080017,宜蘭縣,冬山鄉,群英村,4,陳秋境,無黨籍及未經政黨推薦,1,59,N,NA,11,0.43,2538,39,2577,4439,58.05,10,002,00,080,0017
10002080017,宜蘭縣,冬山鄉,群英村,5,江淵,民主進步黨,1,53,N,NA,1189,46.85,2538,39,2577,4439,58.05,10,002,00,080,0017
10002080017,宜蘭縣,冬山鄉,群英村,6,陳琬惠,台灣民眾黨,2,48,N,NA,168,6.62,2538,39,2577,4439,58.05,10,002,00,080,0017
10002080018,宜蘭縣,冬山鄉,清溝村,1,林姿妙,中國國民黨,2,70,Y,*,1041,46.64,2232,63,2295,3704,61.96,10,002,00,080,0018
10002080018,宜蘭縣,冬山鄉,清溝村,2,朱振東,天一黨,1,69,N,NA,10,0.45,2232,63,2295,3704,61.96,10,002,00,080,0018
10002080018,宜蘭縣,冬山鄉,清溝村,3,許鋐哲,無黨籍及未經政黨推薦,1,72,N,NA,5,0.22,2232,63,2295,3704,61.96,10,002,00,080,0018
10002080018,宜蘭縣,冬山鄉,清溝村,4,陳秋境,無黨籍及未經政黨推薦,1,59,N,NA,6,0.27,2232,63,2295,3704,61.96,10,002,00,080,0018
10002080018,宜蘭縣,冬山鄉,清溝村,5,江淵,民主進步黨,1,53,N,NA,993,44.49,2232,63,2295,3704,61.96,10,002,00,080,0018
10002080018,宜蘭縣,冬山鄉,清溝村,6,陳琬惠,台灣民眾黨,2,48,N,NA,177,7.93,2232,63,2295,3704,61.96,10,002,00,080,0018
10002080019,宜蘭縣,冬山鄉,鹿埔村,1,林姿妙,中國國民黨,2,70,Y,*,652,43.38,1503,33,1536,2522,60.9,10,002,00,080,0019
10002080019,宜蘭縣,冬山鄉,鹿埔村,2,朱振東,天一黨,1,69,N,NA,4,0.27,1503,33,1536,2522,60.9,10,002,00,080,0019
10002080019,宜蘭縣,冬山鄉,鹿埔村,3,許鋐哲,無黨籍及未經政黨推薦,1,72,N,NA,6,0.4,1503,33,1536,2522,60.9,10,002,00,080,0019
10002080019,宜蘭縣,冬山鄉,鹿埔村,4,陳秋境,無黨籍及未經政黨推薦,1,59,N,NA,4,0.27,1503,33,1536,2522,60.9,10,002,00,080,0019
10002080019,宜蘭縣,冬山鄉,鹿埔村,5,江淵,民主進步黨,1,53,N,NA,748,49.77,1503,33,1536,2522,60.9,10,002,00,080,0019
10002080019,宜蘭縣,冬山鄉,鹿埔村,6,陳琬惠,台灣民眾黨,2,48,N,NA,89,5.92,1503,33,1536,2522,60.9,10,002,00,080,0019
10002080020,宜蘭縣,冬山鄉,得安村,1,林姿妙,中國國民黨,2,70,Y,*,357,57.77,618,26,644,1035,62.22,10,002,00,080,0020
10002080020,宜蘭縣,冬山鄉,得安村,2,朱振東,天一黨,1,69,N,NA,3,0.49,618,26,644,1035,62.22,10,002,00,080,0020
10002080020,宜蘭縣,冬山鄉,得安村,3,許鋐哲,無黨籍及未經政黨推薦,1,72,N,NA,6,0.97,618,26,644,1035,62.22,10,002,00,080,0020
10002080020,宜蘭縣,冬山鄉,得安村,4,陳秋境,無黨籍及未經政黨推薦,1,59,N,NA,0,0,618,26,644,1035,62.22,10,002,00,080,0020
10002080020,宜蘭縣,冬山鄉,得安村,5,江淵,民主進步黨,1,53,N,NA,217,35.11,618,26,644,1035,62.22,10,002,00,080,0020
10002080020,宜蘭縣,冬山鄉,得安村,6,陳琬惠,台灣民眾黨,2,48,N,NA,35,5.66,618,26,644,1035,62.22,10,002,00,080,0020
10002080021,宜蘭縣,冬山鄉,廣興村,1,林姿妙,中國國民黨,2,70,Y,*,669,46.46,1440,56,1496,2428,61.61,10,002,00,080,0021
10002080021,宜蘭縣,冬山鄉,廣興村,2,朱振東,天一黨,1,69,N,NA,7,0.49,1440,56,1496,2428,61.61,10,002,00,080,0021
10002080021,宜蘭縣,冬山鄉,廣興村,3,許鋐哲,無黨籍及未經政黨推薦,1,72,N,NA,4,0.28,1440,56,1496,2428,61.61,10,002,00,080,0021
10002080021,宜蘭縣,冬山鄉,廣興村,4,陳秋境,無黨籍及未經政黨推薦,1,59,N,NA,1,0.07,1440,56,1496,2428,61.61,10,002,00,080,0021
10002080021,宜蘭縣,冬山鄉,廣興村,5,江淵,民主進步黨,1,53,N,NA,678,47.08,1440,56,1496,2428,61.61,10,002,00,080,0021
10002080021,宜蘭縣,冬山鄉,廣興村,6,陳琬惠,台灣民眾黨,2,48,N,NA,81,5.62,1440,56,1496,2428,61.61,10,002,00,080,0021
10002080022,宜蘭縣,冬山鄉,廣安村,1,林姿妙,中國國民黨,2,70,Y,*,519,48.1,1079,25,1104,1667,66.23,10,002,00,080,0022
10002080022,宜蘭縣,冬山鄉,廣安村,2,朱振東,天一黨,1,69,N,NA,4,0.37,1079,25,1104,1667,66.23,10,002,00,080,0022
10002080022,宜蘭縣,冬山鄉,廣安村,3,許鋐哲,無黨籍及未經政黨推薦,1,72,N,NA,2,0.19,1079,25,1104,1667,66.23,10,002,00,080,0022
10002080022,宜蘭縣,冬山鄉,廣安村,4,陳秋境,無黨籍及未經政黨推薦,1,59,N,NA,3,0.28,1079,25,1104,1667,66.23,10,002,00,080,0022
10002080022,宜蘭縣,冬山鄉,廣安村,5,江淵,民主進步黨,1,53,N,NA,475,44.02,1079,25,1104,1667,66.23,10,002,00,080,0022
10002080022,宜蘭縣,冬山鄉,廣安村,6,陳琬惠,台灣民眾黨,2,48,N,NA,76,7.04,1079,25,1104,1667,66.23,10,002,00,080,0022
10002080023,宜蘭縣,冬山鄉,柯林村,1,林姿妙,中國國民黨,2,70,Y,*,475,44.9,1058,22,1080,1737,62.18,10,002,00,080,0023
10002080023,宜蘭縣,冬山鄉,柯林村,2,朱振東,天一黨,1,69,N,NA,3,0.28,1058,22,1080,1737,62.18,10,002,00,080,0023
10002080023,宜蘭縣,冬山鄉,柯林村,3,許鋐哲,無黨籍及未經政黨推薦,1,72,N,NA,4,0.38,1058,22,1080,1737,62.18,10,002,00,080,0023
10002080023,宜蘭縣,冬山鄉,柯林村,4,陳秋境,無黨籍及未經政黨推薦,1,59,N,NA,2,0.19,1058,22,1080,1737,62.18,10,002,00,080,0023
10002080023,宜蘭縣,冬山鄉,柯林村,5,江淵,民主進步黨,1,53,N,NA,498,47.07,1058,22,1080,1737,62.18,10,002,00,080,0023
10002080023,宜蘭縣,冬山鄉,柯林村,6,陳琬惠,台灣民眾黨,2,48,N,NA,76,7.18,1058,22,1080,1737,62.18,10,002,00,080,0023
10002080024,宜蘭縣,冬山鄉,大進村,1,林姿妙,中國國民黨,2,70,Y,*,221,45.1,490,16,506,726,69.7,10,002,00,080,0024
