geo_key,county_name,electoral_district_name,township_name,village_name,candidate_no,candidate_name,party_name,gender,age,incumbent,elected_note,votes,vote_percentage,valid_votes,invalid_votes,total_votes,electorate,turnout_ratio,prov_city,county_city,electoral_district,township,village
01000001025,臺北市,臺北市第01選區,北投區,溫泉里,5,楊烈,民主進步黨,1,60,N,NA,1808,43.95,4114,60,4174,5451,76.57,01,000,01,001,0025
01000001026,臺北市,臺北市第01選區,北投區,林泉里,1,張育憬,綠黨,2,42,N,NA,55,2.79,1972,31,2003,2812,71.23,01,000,01,001,0026
01000001026,臺北市,臺北市第01選區,北投區,林泉里,2,張志傑,台灣國民會議,1,30,N,NA,29,1.47,1972,31,2003,2812,71.23,01,000,01,001,0026
01000001026,臺北市,臺北市第01選區,北投區,林泉里,3,鄭光照,中華民國臺灣基本法連線,1,57,N,NA,10,0.51,1972,31,2003,2812,71.23,01,000,01,001,0026
01000001026,臺北市,臺北市第01選區,北投區,林泉里,4,丁守中,中國國民黨,1,58,Y,*,1276,64.71,1972,31,2003,2812,71.23,01,000,01,001,0026
01000001026,臺北市,臺北市第01選區,北投區,林泉里,5,楊烈,民主進步黨,1,60,N,NA,602,30.53,1972,31,2003,2812,71.23,01,000,01,001,0026
01000001027,臺北市,臺北市第01選區,北投區,中心里,1,張育憬,綠黨,2,42,N,NA,100,2.68,3734,45,3779,5154,73.32,01,000,01,001,0027
01000001027,臺北市,臺北市第01選區,北投區,中心里,2,張志傑,台灣國民會議,1,30,N,NA,46,1.23,3734,45,3779,5154,73.32,01,000,01,001,0027
01000001027,臺北市,臺北市第01選區,北投區,中心里,3,鄭光照,中華民國臺灣基本法連線,1,57,N,NA,11,0.29,3734,45,3779,5154,73.32,01,000,01,001,0027
01000001027,臺北市,臺北市第01選區,北投區,中心里,4,丁守中,中國國民黨,1,58,Y,*,2053,54.98,3734,45,3779,5154,73.32,01,000,01,001,0027
01000001027,臺北市,臺北市第01選區,北投區,中心里,5,楊烈,民主進步黨,1,60,N,NA,1524,40.81,3734,45,3779,5154,73.32,01,000,01,001,0027
01000001028,臺北市,臺北市第01選區,北投區,中庸里,1,張育憬,綠黨,2,42,N,NA,61,2.22,2745,30,2775,3674,75.53,01,000,01,001,0028
01000001028,臺北市,臺北市第01選區,北投區,中庸里,2,張志傑,台灣國民會議,1,30,N,NA,31,1.13,2745,30,2775,3674,75.53,01,000,01,001,0028
01000001028,臺北市,臺北市第01選區,北投區,中庸里,3,鄭光照,中華民國臺灣基本法連線,1,57,N,NA,7,0.26,2745,30,2775,3674,75.53,01,000,01,001,0028
01000001028,臺北市,臺北市第01選區,北投區,中庸里,4,丁守中,中國國民黨,1,58,Y,*,1388,50.56,2745,30,2775,3674,75.53,01,000,01,001,0028
01000001028,臺北市,臺北市第01選區,北投區,中庸里,5,楊烈,民主進步黨,1,60,N,NA,1258,45.83,2745,30,2775,3674,75.53,01,000,01,001,0028
01000001029,臺北市,臺北市第01選區,北投區,開明里,1,張育憬,綠黨,2,42,N,NA,70,1.76,3974,64,4038,5285,76.4,01,000,01,001,0029
01000001029,臺北市,臺北市第01選區,北投區,開明里,2,張志傑,台灣國民會議,1,30,N,NA,29,0.73,3974,64,4038,5285,76.4,01,000,01,001,0029
01000001029,臺北市,臺北市第01選區,北投區,開明里,3,鄭光照,中華民國臺灣基本法連線,1,57,N,NA,13,0.33,3974,64,4038,5285,76.4,01,000,01,001,0029
01000001029,臺北市,臺北市第01選區,北投區,開明里,4,丁守中,中國國民黨,1,58,Y,*,2366,59.54,3974,64,4038,5285,76.4,01,000,01,001,0029
01000001029,臺北市,臺北市第01選區,北投區,開明里,5,楊烈,民主進步黨,1,60,N,NA,1496,37.64,3974,64,4038,5285,76.4,01,000,01,001,0029
01000001030,臺北市,臺北市第01選區,北投區,中和里,1,張育憬,綠黨,2,42,N,NA,76,2.31,3284,40,3324,4245,78.3,01,000,01,001,0030
01000001030,臺北市,臺北市第01選區,北投區,中和里,2,張志傑,台灣國民會議,1,30,N,NA,28,0.85,3284,40,3324,4245,78.3,01,000,01,001,0030
01000001030,臺北市,臺北市第01選區,北投區,中和里,3,鄭光照,中華民國臺灣基本法連線,1,57,N,NA,10,0.3,3284,40,3324,4245,78.3,01,000,01,001,0030
01000001030,臺北市,臺北市第01選區,北投區,中和里,4,丁守中,中國國民黨,1,58,Y,*,1944,59.2,3284,40,3324,4245,78.3,01,000,01,001,0030
01000001030,臺北市,臺北市第01選區,北投區,中和里,5,楊烈,民主進步黨,1,60,N,NA,1226,37.33,3284,40,3324,4245,78.3,01,000,01,001,0030
01000001031,臺北市,臺北市第01選區,北投區,智仁里,1,張育憬,綠黨,2,42,N,NA,90,2.32,3878,44,3922,5007,78.33,01,000,01,001,0031
