geo_key,county_name,township_name,village_name,candidate_no,candidate_name,running_mate,party_name,elected_note,votes,vote_percentage,valid_votes,invalid_votes,total_votes,electorate,turnout_ratio,prov_city,county_city,township,village
01000001005,臺北市,北投區,榮光里,3,宋楚瑜,NA,無黨籍及未經政黨推薦,NA,97,2.15,4507,24,4531,5865,77.25,01,000,001,0005
01000001006,臺北市,北投區,榮華里,1,蔡英文,NA,民主進步黨,NA,1974,40.52,4872,24,4896,6325,77.41,01,000,001,0006
01000001006,臺北市,北投區,榮華里,2,馬英九,NA,中國國民黨,*,2801,57.49,4872,24,4896,6325,77.41,01,000,001,0006
01000001006,臺北市,北投區,榮華里,3,宋楚瑜,NA,無黨籍及未經政黨推薦,NA,97,1.99,4872,24,4896,6325,77.41,01,000,001,0006
01000001007,臺北市,北投區,裕民里,1,蔡英文,NA,民主進步黨,NA,2031,41.42,4903,22,4925,6243,78.89,01,000,001,0007
01000001007,臺北市,北投區,裕民里,2,馬英九,NA,中國國民黨,*,2741,55.9,4903,22,4925,6243,78.89,01,000,001,0007
01000001007,臺北市,北投區,裕民里,3,宋楚瑜,NA,無黨籍及未經政黨推薦,NA,131,2.67,4903,22,4925,6243,78.89,01,000,001,0007
01000001008,臺北市,北投區,振華里,1,蔡英文,NA,民主進步黨,NA,2012,39.96,5035,25,5060,6453,78.41,01,000,001,0008
01000001008,臺北市,北投區,振華里,2,馬英九,NA,中國國民黨,*,2889,57.38,5035,25,5060,6453,78.41,01,000,001,0008
01000001008,臺北市,北投區,振華里,3,宋楚瑜,NA,無黨籍及未經政黨推薦,NA,134,2.66,5035,25,5060,6453,78.41,01,000,001,0008
01000001009,臺北市,北投區,永和里,1,蔡英文,NA,民主進步黨,NA,2389,42.95,5562,31,5593,7343,76.17,01,000,001,0009
01000001009,臺北市,北投區,永和里,2,馬英九,NA,中國國民黨,*,3043,54.71,5562,31,5593,7343,76.17,01,000,001,0009
01000001009,臺北市,北投區,永和里,3,宋楚瑜,NA,無黨籍及未經政黨推薦,NA,130,2.34,5562,31,5593,7343,76.17,01,000,001,0009
01000001010,臺北市,北投區,永欣里,1,蔡英文,NA,民主進步黨,NA,1725,35.76,4824,27,4851,6376,76.08,01,000,001,0010
01000001010,臺北市,北投區,永欣里,2,馬英九,NA,中國國民黨,*,2973,61.63,4824,27,4851,6376,76.08,01,000,001,0010
01000001010,臺北市,北投區,永欣里,3,宋楚瑜,NA,無黨籍及未經政黨推薦,NA,126,2.61,4824,27,4851,6376,76.08,01,000,001,0010
01000001011,臺北市,北投區,永明里,1,蔡英文,NA,民主進步黨,NA,1238,40.52,3055,18,3073,3890,79,01,000,001,0011
01000001011,臺北市,北投區,永明里,2,馬英九,NA,中國國民黨,*,1748,57.22,3055,18,3073,3890,79,01,000,001,0011
01000001011,臺北市,北投區,永明里,3,宋楚瑜,NA,無黨籍及未經政黨推薦,NA,69,2.26,3055,18,3073,3890,79,01,000,001,0011
01000001012,臺北市,北投區,東華里,1,蔡英文,NA,民主進步黨,NA,1130,37.72,2996,22,3018,3771,80.03,01,000,001,0012
01000001012,臺北市,北投區,東華里,2,馬英九,NA,中國國民黨,*,1785,59.58,2996,22,3018,3771,80.03,01,000,001,0012
01000001012,臺北市,北投區,東華里,3,宋楚瑜,NA,無黨籍及未經政黨推薦,NA,81,2.7,2996,22,3018,3771,80.03,01,000,001,0012
01000001013,臺北市,北投區,吉利里,1,蔡英文,NA,民主進步黨,NA,1665,38.1,4370,21,4391,5542,79.23,01,000,001,0013
01000001013,臺北市,北投區,吉利里,2,馬英九,NA,中國國民黨,*,2604,59.59,4370,21,4391,5542,79.23,01,000,001,0013
01000001013,臺北市,北投區,吉利里,3,宋楚瑜,NA,無黨籍及未經政黨推薦,NA,101,2.31,4370,21,4391,5542,79.23,01,000,001,0013
01000001014,臺北市,北投區,吉慶里,1,蔡英文,NA,民主進步黨,NA,1540,46.3,3326,26,3352,4219,79.45,01,000,001,0014
01000001014,臺北市,北投區,吉慶里,2,馬英九,NA,中國國民黨,*,1702,51.17,3326,26,3352,4219,79.45,01,000,001,0014
01000001014,臺北市,北投區,吉慶里,3,宋楚瑜,NA,無黨籍及未經政黨推薦,NA,84,2.53,3326,26,3352,4219,79.45,01,000,001,0014
01000001015,臺北市,北投區,尊賢里,1,蔡英文,NA,民主進步黨,NA,1499,49.42,3033,15,3048,3878,78.6,01,000,001,0015
01000001015,臺北市,北投區,尊賢里,2,馬英九,NA,中國國民黨,*,1471,48.5,3033,15,3048,3878,78.6,01,000,001,0015
01000001015,臺北市,北投區,尊賢里,3,宋楚瑜,NA,無黨籍及未經政黨推薦,NA,63,2.08,3033,15,3048,3878,78.6,01,000,001,0015
01000001016,臺北市,北投區,立賢里,1,蔡英文,NA,民主進步黨,NA,1594,46.08,3459,17,3476,4510,77.07,01,000,001,0016
01000001016,臺北市,北投區,立賢里,2,馬英九,NA,中國國民黨,*,1795,51.89,3459,17,3476,4510,77.07,01,000,001,0016
01000001016,臺北市,北投區,立賢里,3,宋楚瑜,NA,無黨籍及未經政黨推薦,NA,70,2.02,3459,17,3476,4510,77.07,01,000,001,0016
01000001017,臺北市,北投區,立農里,1,蔡英文,NA,民主進步黨,NA,2561,44.91,5703,20,5723,7275,78.67,01,000,001,0017
01000001017,臺北市,北投區,立農里,2,馬英九,NA,中國國民黨,*,3002,52.64,5703,20,5723,7275,78.67,01,000,001,0017
01000001017,臺北市,北投區,立農里,3,宋楚瑜,NA,無黨籍及未經政黨推薦,NA,140,2.45,5703,20,5723,7275,78.67,01,000,001,0017
01000001018,臺北市,北投區,八仙里,1,蔡英文,NA,民主進步黨,NA,1600,45.73,3499,23,3522,4557,77.29,01,000,001,0018
01000001018,臺北市,北投區,八仙里,2,馬英九,NA,中國國民黨,*,1800,51.44,3499,23,3522,4557,77.29,01,000,001,0018
01000001018,臺北市,北投區,八仙里,3,宋楚瑜,NA,無黨籍及未經政黨推薦,NA,99,2.83,3499,23,3522,4557,77.29,01,000,001,0018
01000001019,臺北市,北投區,洲美里,1,蔡英文,NA,民主進步黨,NA,846,63.85,1325,8,1333,1764,75.57,01,000,001,0019
01000001019,臺北市,北投區,洲美里,2,馬英九,NA,中國國民黨,*,453,34.19,1325,8,1333,1764,75.57,01,000,001,0019
01000001019,臺北市,北投區,洲美里,3,宋楚瑜,NA,無黨籍及未經政黨推薦,NA,26,1.96,1325,8,1333,1764,75.57,01,000,001,0019
01000001020,臺北市,北投區,奇岩里,1,蔡英文,NA,民主進步黨,NA,2713,44.5,6097,21,6118,7965,76.81,01,000,001,0020
01000001020,臺北市,北投區,奇岩里,2,馬英九,NA,中國國民黨,*,3233,53.03,6097,21,6118,7965,76.81,01,000,001,0020
01000001020,臺北市,北投區,奇岩里,3,宋楚瑜,NA,無黨籍及未經政黨推薦,NA,151,2.48,6097,21,6118,7965,76.81,01,000,001,0020
01000001021,臺北市,北投區,清江里,1,蔡英文,NA,民主進步黨,NA,2617,47.16,5549,37,5586,7977,70.03,01,000,001,0021
01000001021,臺北市,北投區,清江里,2,馬英九,NA,中國國民黨,*,2790,50.28,5549,37,5586,7977,70.03,01,000,001,0021
01000001021,臺北市,北投區,清江里,3,宋楚瑜,NA,無黨籍及未經政黨推薦,NA,142,2.56,5549,37,5586,7977,70.03,01,000,001,0021
01000001022,臺北市,北投區,中央里,1,蔡英文,NA,民主進步黨,NA,2674,49.32,5422,24,5446,7143,76.24,01,000,001,0022
01000001022,臺北市,北投區,中央里,2,馬英九,NA,中國國民黨,*,2624,48.4,5422,24,5446,7143,76.24,01,000,001,0022
01000001022,臺北市,北投區,中央里,3,宋楚瑜,NA,無黨籍及未經政黨推薦,NA,124,2.29,5422,24,5446,7143,76.24,01,000,001,0022
01000001023,臺北市,北投區,長安里,1,蔡英文,NA,民主進步黨,NA,1644,45.64,3602,28,3630,4884,74.32,01,000,001,0023
01000001023,臺北市,北投區,長安里,2,馬英九,NA,中國國民黨,*,1875,52.05,3602,28,3630,4884,74.32,01,000,001,0023
01000001023,臺北市,北投區,長安里,3,宋楚瑜,NA,無黨籍及未經政黨推薦,NA,83,2.3,3602,28,3630,4884,74.32,01,000,001,0023
01000001024,臺北市,北投區,大同里,1,蔡英文,NA,民主進步黨,NA,1811,48.67,3721,28,3749,4891,76.65,01,000,001,0024
01000001024,臺北市,北投區,大同里,2,馬英九,NA,中國國民黨,*,1830,49.18,3721,28,3749,4891,76.65,01,000,001,0024
01000001024,臺北市,北投區,大同里,3,宋楚瑜,NA,無黨籍及未經政黨推薦,NA,80,2.15,3721,28,3749,4891,76.65,01,000,001,0024
01000001025,臺北市,北投區,溫泉里,1,蔡英文,NA,民主進步黨,NA,1929,45.78,4214,28,4242,5551,76.42,01,000,001,0025
01000001025,臺北市,北投區,溫泉里,2,馬英九,NA,中國國民黨,*,2176,51.64,4214,28,4242,5551,76.42,01,000,001,0025
01000001025,臺北市,北投區,溫泉里,3,宋楚瑜,NA,無黨籍及未經政黨推薦,NA,109,2.59,4214,28,4242,5551,76.42,01,000,001,0025
01000001026,臺北市,北投區,林泉里,1,蔡英文,NA,民主進步黨,NA,665,33.05,2012,17,2029,2861,70.92,01,000,001,0026
01000001026,臺北市,北投區,林泉里,2,馬英九,NA,中國國民黨,*,1285,63.87,2012,17,2029,2861,70.92,01,000,001,0026
01000001026,臺北市,北投區,林泉里,3,宋楚瑜,NA,無黨籍及未經政黨推薦,NA,62,3.08,2012,17,2029,2861,70.92,01,000,001,0026
01000001027,臺北市,北投區,中心里,1,蔡英文,NA,民主進步黨,NA,1624,42.66,3807,18,3825,5236,73.05,01,000,001,0027
01000001027,臺北市,北投區,中心里,2,馬英九,NA,中國國民黨,*,2063,54.19,3807,18,3825,5236,73.05,01,000,001,0027
01000001027,臺北市,北投區,中心里,3,宋楚瑜,NA,無黨籍及未經政黨推薦,NA,120,3.15,3807,18,3825,5236,73.05,01,000,001,0027
01000001028,臺北市,北投區,中庸里,1,蔡英文,NA,民主進步黨,NA,1353,48.36,2798,12,2810,3729,75.36,01,000,001,0028
01000001028,臺北市,北投區,中庸里,2,馬英九,NA,中國國民黨,*,1389,49.64,2798,12,2810,3729,75.36,01,000,001,0028
01000001028,臺北市,北投區,中庸里,3,宋楚瑜,NA,無黨籍及未經政黨推薦,NA,56,2,2798,12,2810,3729,75.36,01,000,001,0028
01000001029,臺北市,北投區,開明里,1,蔡英文,NA,民主進步黨,NA,1629,40.25,4047,29,4076,5344,76.27,01,000,001,0029
01000001029,臺北市,北投區,開明里,2,馬英九,NA,中國國民黨,*,2334,57.67,4047,29,4076,5344,76.27,01,000,001,0029
01000001029,臺北市,北投區,開明里,3,宋楚瑜,NA,無黨籍及未經政黨推薦,NA,84,2.08,4047,29,4076,5344,76.27,01,000,001,0029
01000001030,臺北市,北投區,中和里,1,蔡英文,NA,民主進步黨,NA,1354,40.36,3355,17,3372,4308,78.27,01,000,001,0030
01000001030,臺北市,北投區,中和里,2,馬英九,NA,中國國民黨,*,1932,57.59,3355,17,3372,4308,78.27,01,000,001,0030
01000001030,臺北市,北投區,中和里,3,宋楚瑜,NA,無黨籍及未經政黨推薦,NA,69,2.06,3355,17,3372,4308,78.27,01,000,001,0030
01000001031,臺北市,北投區,智仁里,1,蔡英文,NA,民主進步黨,NA,1547,39.25,3941,19,3960,5066,78.17,01,000,001,0031
01000001031,臺北市,北投區,智仁里,2,馬英九,NA,中國國民黨,*,2312,58.67,3941,19,3960,5066,78.17,01,000,001,0031
01000001031,臺北市,北投區,智仁里,3,宋楚瑜,NA,無黨籍及未經政黨推薦,NA,82,2.08,3941,19,3960,5066,78.17,01,000,001,0031
01000001032,臺北市,北投區,秀山里,1,蔡英文,NA,民主進步黨,NA,911,41.47,2197,16,2213,2886,76.68,01,000,001,0032
01000001032,臺北市,北投區,秀山里,2,馬英九,NA,中國國民黨,*,1231,56.03,2197,16,2213,2886,76.68,01,000,001,0032
01000001032,臺北市,北投區,秀山里,3,宋楚瑜,NA,無黨籍及未經政黨推薦,NA,55,2.5,2197,16,2213,2886,76.68,01,000,001,0032
01000001033,臺北市,北投區,文化里,1,蔡英文,NA,民主進步黨,NA,696,25.52,2727,19,2746,3447,79.66,01,000,001,0033
01000001033,臺北市,北投區,文化里,2,馬英九,NA,中國國民黨,*,1949,71.47,2727,19,2746,3447,79.66,01,000,001,0033
01000001033,臺北市,北投區,文化里,3,宋楚瑜,NA,無黨籍及未經政黨推薦,NA,82,3.01,2727,19,2746,3447,79.66,01,000,001,0033
01000001034,臺北市,北投區,豐年里,1,蔡英文,NA,民主進步黨,NA,1189,42.27,2813,19,2832,3638,77.84,01,000,001,0034
01000001034,臺北市,北投區,豐年里,2,馬英九,NA,中國國民黨,*,1552,55.17,2813,19,2832,3638,77.84,01,000,001,0034
01000001034,臺北市,北投區,豐年里,3,宋楚瑜,NA,無黨籍及未經政黨推薦,NA,72,2.56,2813,19,2832,3638,77.84,01,000,001,0034
01000001035,臺北市,北投區,稻香里,1,蔡英文,NA,民主進步黨,NA,1305,41.36,3155,21,3176,4290,74.03,01,000,001,0035
01000001035,臺北市,北投區,稻香里,2,馬英九,NA,中國國民黨,*,1762,55.85,3155,21,3176,4290,74.03,01,000,001,0035
01000001035,臺北市,北投區,稻香里,3,宋楚瑜,NA,無黨籍及未經政黨推薦,NA,88,2.79,3155,21,3176,4290,74.03,01,000,001,0035
01000001036,臺北市,北投區,桃源里,1,蔡英文,NA,民主進步黨,NA,1752,47.96,3653,24,3677,4770,77.09,01,000,001,0036
01000001036,臺北市,北投區,桃源里,2,馬英九,NA,中國國民黨,*,1797,49.19,3653,24,3677,4770,77.09,01,000,001,0036
01000001036,臺北市,北投區,桃源里,3,宋楚瑜,NA,無黨籍及未經政黨推薦,NA,104,2.85,3653,24,3677,4770,77.09,01,000,001,0036
01000001037,臺北市,北投區,一德里,1,蔡英文,NA,民主進步黨,NA,2170,50.61,4288,24,4312,5617,76.77,01,000,001,0037
01000001037,臺北市,北投區,一德里,2,馬英九,NA,中國國民黨,*,2031,47.36,4288,24,4312,5617,76.77,01,000,001,0037
01000001037,臺北市,北投區,一德里,3,宋楚瑜,NA,無黨籍及未經政黨推薦,NA,87,2.03,4288,24,4312,5617,76.77,01,000,001,0037
01000001038,臺北市,北投區,關渡里,1,蔡英文,NA,民主進步黨,NA,3112,45,6916,50,6966,9170,75.97,01,000,001,0038
01000001038,臺北市,北投區,關渡里,2,馬英九,NA,中國國民黨,*,3636,52.57,6916,50,6966,9170,75.97,01,000,001,0038
01000001038,臺北市,北投區,關渡里,3,宋楚瑜,NA,無黨籍及未經政黨推薦,NA,168,2.43,6916,50,6966,9170,75.97,01,000,001,0038
01000001039,臺北市,北投區,泉源里,1,蔡英文,NA,民主進步黨,NA,775,52.01,1490,8,1498,2081,71.98,01,000,001,0039
01000001039,臺北市,北投區,泉源里,2,馬英九,NA,中國國民黨,*,678,45.5,1490,8,1498,2081,71.98,01,000,001,0039
01000001039,臺北市,北投區,泉源里,3,宋楚瑜,NA,無黨籍及未經政黨推薦,NA,37,2.48,1490,8,1498,2081,71.98,01,000,001,0039
01000001040,臺北市,北投區,湖山里,1,蔡英文,NA,民主進步黨,NA,563,46.3,1216,10,1226,1625,75.45,01,000,001,0040
01000001040,臺北市,北投區,湖山里,2,馬英九,NA,中國國民黨,*,623,51.23,1216,10,1226,1625,75.45,01,000,001,0040
01000001040,臺北市,北投區,湖山里,3,宋楚瑜,NA,無黨籍及未經政黨推薦,NA,30,2.47,1216,10,1226,1625,75.45,01,000,001,0040
01000001041,臺北市,北投區,大屯里,1,蔡英文,NA,民主進步黨,NA,471,64.61,729,2,731,1023,71.46,01,000,001,0041
01000001041,臺北市,北投區,大屯里,2,馬英九,NA,中國國民黨,*,247,33.88,729,2,731,1023,71.46,01,000,001,0041
01000001041,臺北市,北投區,大屯里,3,宋楚瑜,NA,無黨籍及未經政黨推薦,NA,11,1.51,729,2,731,1023,71.46,01,000,001,0041
01000001042,臺北市,北投區,湖田里,1,蔡英文,NA,民主進步黨,NA,299,46.94,637,6,643,889,72.33,01,000,001,0042
01000001042,臺北市,北投區,湖田里,2,馬英九,NA,中國國民黨,*,319,50.08,637,6,643,889,72.33,01,000,001,0042
01000001042,臺北市,北投區,湖田里,3,宋楚瑜,NA,無黨籍及未經政黨推薦,NA,19,2.98,637,6,643,889,72.33,01,000,001,0042
01000002043,臺北市,士林區,天母里,1,蔡英文,NA,民主進步黨,NA,1682,39.39,4270,24,4294,5527,77.69,01,000,002,0043
01000002043,臺北市,士林區,天母里,2,馬英九,NA,中國國民黨,*,2491,58.34,4270,24,4294,5527,77.69,01,000,002,0043
01000002043,臺北市,士林區,天母里,3,宋楚瑜,NA,無黨籍及未經政黨推薦,NA,97,2.27,4270,24,4294,5527,77.69,01,000,002,0043
01000002044,臺北市,士林區,三玉里,1,蔡英文,NA,民主進步黨,NA,1512,41.13,3676,22,3698,4817,76.77,01,000,002,0044
01000002044,臺北市,士林區,三玉里,2,馬英九,NA,中國國民黨,*,2078,56.53,3676,22,3698,4817,76.77,01,000,002,0044
01000002044,臺北市,士林區,三玉里,3,宋楚瑜,NA,無黨籍及未經政黨推薦,NA,86,2.34,3676,22,3698,4817,76.77,01,000,002,0044
01000002045,臺北市,士林區,天福里,1,蔡英文,NA,民主進步黨,NA,1548,39.49,3920,28,3948,5114,77.2,01,000,002,0045
01000002045,臺北市,士林區,天福里,2,馬英九,NA,中國國民黨,*,2292,58.47,3920,28,3948,5114,77.2,01,000,002,0045
01000002045,臺北市,士林區,天福里,3,宋楚瑜,NA,無黨籍及未經政黨推薦,NA,80,2.04,3920,28,3948,5114,77.2,01,000,002,0045
01000002046,臺北市,士林區,天祿里,1,蔡英文,NA,民主進步黨,NA,1473,44.31,3324,18,3342,4299,77.74,01,000,002,0046
01000002046,臺北市,士林區,天祿里,2,馬英九,NA,中國國民黨,*,1768,53.19,3324,18,3342,4299,77.74,01,000,002,0046
01000002046,臺北市,士林區,天祿里,3,宋楚瑜,NA,無黨籍及未經政黨推薦,NA,83,2.5,3324,18,3342,4299,77.74,01,000,002,0046
01000002047,臺北市,士林區,天壽里,1,蔡英文,NA,民主進步黨,NA,1355,42.5,3188,17,3205,4127,77.66,01,000,002,0047
01000002047,臺北市,士林區,天壽里,2,馬英九,NA,中國國民黨,*,1760,55.21,3188,17,3205,4127,77.66,01,000,002,0047
01000002047,臺北市,士林區,天壽里,3,宋楚瑜,NA,無黨籍及未經政黨推薦,NA,73,2.29,3188,17,3205,4127,77.66,01,000,002,0047
01000002048,臺北市,士林區,天山里,1,蔡英文,NA,民主進步黨,NA,1742,39.13,4452,19,4471,5870,76.17,01,000,002,0048
01000002048,臺北市,士林區,天山里,2,馬英九,NA,中國國民黨,*,2601,58.42,4452,19,4471,5870,76.17,01,000,002,0048
01000002048,臺北市,士林區,天山里,3,宋楚瑜,NA,無黨籍及未經政黨推薦,NA,109,2.45,4452,19,4471,5870,76.17,01,000,002,0048
01000002049,臺北市,士林區,天和里,1,蔡英文,NA,民主進步黨,NA,1986,39.86,4982,26,5008,6441,77.75,01,000,002,0049
01000002049,臺北市,士林區,天和里,2,馬英九,NA,中國國民黨,*,2903,58.27,4982,26,5008,6441,77.75,01,000,002,0049
01000002049,臺北市,士林區,天和里,3,宋楚瑜,NA,無黨籍及未經政黨推薦,NA,93,1.87,4982,26,5008,6441,77.75,01,000,002,0049
01000002050,臺北市,士林區,天玉里,1,蔡英文,NA,民主進步黨,NA,2153,39.66,5429,31,5460,7167,76.18,01,000,002,0050
01000002050,臺北市,士林區,天玉里,2,馬英九,NA,中國國民黨,*,3144,57.91,5429,31,5460,7167,76.18,01,000,002,0050
01000002050,臺北市,士林區,天玉里,3,宋楚瑜,NA,無黨籍及未經政黨推薦,NA,132,2.43,5429,31,5460,7167,76.18,01,000,002,0050
01000002051,臺北市,士林區,德行里,1,蔡英文,NA,民主進步黨,NA,1243,43.91,2831,12,2843,3659,77.7,01,000,002,0051
01000002051,臺北市,士林區,德行里,2,馬英九,NA,中國國民黨,*,1503,53.09,2831,12,2843,3659,77.7,01,000,002,0051
01000002051,臺北市,士林區,德行里,3,宋楚瑜,NA,無黨籍及未經政黨推薦,NA,85,3,2831,12,2843,3659,77.7,01,000,002,0051
01000002052,臺北市,士林區,德華里,1,蔡英文,NA,民主進步黨,NA,1800,48.06,3745,21,3766,4823,78.08,01,000,002,0052
01000002052,臺北市,士林區,德華里,2,馬英九,NA,中國國民黨,*,1868,49.88,3745,21,3766,4823,78.08,01,000,002,0052
01000002052,臺北市,士林區,德華里,3,宋楚瑜,NA,無黨籍及未經政黨推薦,NA,77,2.06,3745,21,3766,4823,78.08,01,000,002,0052
01000002053,臺北市,士林區,忠誠里,1,蔡英文,NA,民主進步黨,NA,1074,29.21,3677,23,3700,4729,78.24,01,000,002,0053
01000002053,臺北市,士林區,忠誠里,2,馬英九,NA,中國國民黨,*,2515,68.4,3677,23,3700,4729,78.24,01,000,002,0053
01000002053,臺北市,士林區,忠誠里,3,宋楚瑜,NA,無黨籍及未經政黨推薦,NA,88,2.39,3677,23,3700,4729,78.24,01,000,002,0053
01000002054,臺北市,士林區,蘭雅里,1,蔡英文,NA,民主進步黨,NA,2357,42.21,5584,21,5605,7285,76.94,01,000,002,0054
01000002054,臺北市,士林區,蘭雅里,2,馬英九,NA,中國國民黨,*,3102,55.55,5584,21,5605,7285,76.94,01,000,002,0054
01000002054,臺北市,士林區,蘭雅里,3,宋楚瑜,NA,無黨籍及未經政黨推薦,NA,125,2.24,5584,21,5605,7285,76.94,01,000,002,0054
01000002055,臺北市,士林區,蘭興里,1,蔡英文,NA,民主進步黨,NA,1869,43.7,4277,22,4299,5442,79,01,000,002,0055
01000002055,臺北市,士林區,蘭興里,2,馬英九,NA,中國國民黨,*,2286,53.45,4277,22,4299,5442,79,01,000,002,0055
01000002055,臺北市,士林區,蘭興里,3,宋楚瑜,NA,無黨籍及未經政黨推薦,NA,122,2.85,4277,22,4299,5442,79,01,000,002,0055
01000002056,臺北市,士林區,仁勇里,1,蔡英文,NA,民主進步黨,NA,1295,50.7,2554,16,2570,3340,76.95,01,000,002,0056
01000002056,臺北市,士林區,仁勇里,2,馬英九,NA,中國國民黨,*,1191,46.63,2554,16,2570,3340,76.95,01,000,002,0056
01000002056,臺北市,士林區,仁勇里,3,宋楚瑜,NA,無黨籍及未經政黨推薦,NA,68,2.66,2554,16,2570,3340,76.95,01,000,002,0056
01000002057,臺北市,士林區,義信里,1,蔡英文,NA,民主進步黨,NA,888,43.13,2059,23,2082,2738,76.04,01,000,002,0057
01000002057,臺北市,士林區,義信里,2,馬英九,NA,中國國民黨,*,1119,54.35,2059,23,2082,2738,76.04,01,000,002,0057
01000002057,臺北市,士林區,義信里,3,宋楚瑜,NA,無黨籍及未經政黨推薦,NA,52,2.53,2059,23,2082,2738,76.04,01,000,002,0057
01000002058,臺北市,士林區,福林里,1,蔡英文,NA,民主進步黨,NA,818,41.04,1993,18,2011,2644,76.06,01,000,002,0058
01000002058,臺北市,士林區,福林里,2,馬英九,NA,中國國民黨,*,1108,55.59,1993,18,2011,2644,76.06,01,000,002,0058
01000002058,臺北市,士林區,福林里,3,宋楚瑜,NA,無黨籍及未經政黨推薦,NA,67,3.36,1993,18,2011,2644,76.06,01,000,002,0058
01000002059,臺北市,士林區,福德里,1,蔡英文,NA,民主進步黨,NA,1284,42.42,3027,8,3035,5144,59,01,000,002,0059
01000002059,臺北市,士林區,福德里,2,馬英九,NA,中國國民黨,*,1650,54.51,3027,8,3035,5144,59,01,000,002,0059
01000002059,臺北市,士林區,福德里,3,宋楚瑜,NA,無黨籍及未經政黨推薦,NA,93,3.07,3027,8,3035,5144,59,01,000,002,0059
01000002060,臺北市,士林區,福志里,1,蔡英文,NA,民主進步黨,NA,1920,38.49,4988,32,5020,6379,78.7,01,000,002,0060
01000002060,臺北市,士林區,福志里,2,馬英九,NA,中國國民黨,*,2944,59.02,4988,32,5020,6379,78.7,01,000,002,0060
01000002060,臺北市,士林區,福志里,3,宋楚瑜,NA,無黨籍及未經政黨推薦,NA,124,2.49,4988,32,5020,6379,78.7,01,000,002,0060
01000002061,臺北市,士林區,舊佳里,1,蔡英文,NA,民主進步黨,NA,1851,46.34,3994,30,4024,5145,78.21,01,000,002,0061
01000002061,臺北市,士林區,舊佳里,2,馬英九,NA,中國國民黨,*,2064,51.68,3994,30,4024,5145,78.21,01,000,002,0061
01000002061,臺北市,士林區,舊佳里,3,宋楚瑜,NA,無黨籍及未經政黨推薦,NA,79,1.98,3994,30,4024,5145,78.21,01,000,002,0061
01000002062,臺北市,士林區,福佳里,1,蔡英文,NA,民主進步黨,NA,2332,46.06,5063,37,5100,6423,79.4,01,000,002,0062
01000002062,臺北市,士林區,福佳里,2,馬英九,NA,中國國民黨,*,2594,51.23,5063,37,5100,6423,79.4,01,000,002,0062
01000002062,臺北市,士林區,福佳里,3,宋楚瑜,NA,無黨籍及未經政黨推薦,NA,137,2.71,5063,37,5100,6423,79.4,01,000,002,0062
01000002063,臺北市,士林區,後港里,1,蔡英文,NA,民主進步黨,NA,2547,49.43,5153,31,5184,6791,76.34,01,000,002,0063
01000002063,臺北市,士林區,後港里,2,馬英九,NA,中國國民黨,*,2487,48.26,5153,31,5184,6791,76.34,01,000,002,0063
01000002063,臺北市,士林區,後港里,3,宋楚瑜,NA,無黨籍及未經政黨推薦,NA,119,2.31,5153,31,5184,6791,76.34,01,000,002,0063
