geo_key,county_name,township_name,village_name,candidate_no,candidate_name,party_name,gender,age,incumbent,elected_note,votes,vote_percentage,valid_votes,invalid_votes,total_votes,electorate,turnout_ratio,prov_city,county_city,electoral_district,township,village
63000010006,臺北市,NA,NA,5,馮光遠,無黨籍及未經政黨推薦,1,61,N,NA,12,0.4,3015,32,3047,4382,69.53,63,000,01,010,0006
63000010006,臺北市,NA,NA,6,連勝文,中國國民黨,1,44,N,NA,1346,44.64,3015,32,3047,4382,69.53,63,000,01,010,0006
63000010006,臺北市,NA,NA,7,柯文哲,無黨籍及未經政黨推薦,1,55,N,*,1615,53.57,3015,32,3047,4382,69.53,63,000,01,010,0006
63000010007,臺北市,NA,NA,1,陳汝斌,三等國民公義人權自救黨,1,77,N,NA,1,0.03,2892,27,2919,4148,70.37,63,000,01,010,0007
63000010007,臺北市,NA,NA,2,趙衍慶,無黨籍及未經政黨推薦,1,78,N,NA,40,1.38,2892,27,2919,4148,70.37,63,000,01,010,0007
63000010007,臺北市,NA,NA,3,李宏信,無黨籍及未經政黨推薦,1,74,N,NA,8,0.28,2892,27,2919,4148,70.37,63,000,01,010,0007
63000010007,臺北市,NA,NA,4,陳永昌,無黨籍及未經政黨推薦,1,62,N,NA,1,0.03,2892,27,2919,4148,70.37,63,000,01,010,0007
63000010007,臺北市,NA,NA,5,馮光遠,無黨籍及未經政黨推薦,1,61,N,NA,15,0.52,2892,27,2919,4148,70.37,63,000,01,010,0007
63000010007,臺北市,NA,NA,6,連勝文,中國國民黨,1,44,N,NA,1174,40.59,2892,27,2919,4148,70.37,63,000,01,010,0007
63000010007,臺北市,NA,NA,7,柯文哲,無黨籍及未經政黨推薦,1,55,N,*,1653,57.16,2892,27,2919,4148,70.37,63,000,01,010,0007
63000010008,臺北市,NA,NA,1,陳汝斌,三等國民公義人權自救黨,1,77,N,NA,0,0,2715,22,2737,3938,69.5,63,000,01,010,0008
63000010008,臺北市,NA,NA,2,趙衍慶,無黨籍及未經政黨推薦,1,78,N,NA,28,1.03,2715,22,2737,3938,69.5,63,000,01,010,0008
63000010008,臺北市,NA,NA,3,李宏信,無黨籍及未經政黨推薦,1,74,N,NA,2,0.07,2715,22,2737,3938,69.5,63,000,01,010,0008
63000010008,臺北市,NA,NA,4,陳永昌,無黨籍及未經政黨推薦,1,62,N,NA,5,0.18,2715,22,2737,3938,69.5,63,000,01,010,0008
63000010008,臺北市,NA,NA,5,馮光遠,無黨籍及未經政黨推薦,1,61,N,NA,12,0.44,2715,22,2737,3938,69.5,63,000,01,010,0008
63000010008,臺北市,NA,NA,6,連勝文,中國國民黨,1,44,N,NA,1342,49.43,2715,22,2737,3938,69.5,63,000,01,010,0008
63000010008,臺北市,NA,NA,7,柯文哲,無黨籍及未經政黨推薦,1,55,N,*,1326,48.84,2715,22,2737,3938,69.5,63,000,01,010,0008
63000010009,臺北市,NA,NA,1,陳汝斌,三等國民公義人權自救黨,1,77,N,NA,2,0.08,2623,32,2655,3658,72.58,63,000,01,010,0009
63000010009,臺北市,NA,NA,2,趙衍慶,無黨籍及未經政黨推薦,1,78,N,NA,34,1.3,2623,32,2655,3658,72.58,63,000,01,010,0009
63000010009,臺北市,NA,NA,3,李宏信,無黨籍及未經政黨推薦,1,74,N,NA,5,0.19,2623,32,2655,3658,72.58,63,000,01,010,0009
63000010009,臺北市,NA,NA,4,陳永昌,無黨籍及未經政黨推薦,1,62,N,NA,2,0.08,2623,32,2655,3658,72.58,63,000,01,010,0009
63000010009,臺北市,NA,NA,5,馮光遠,無黨籍及未經政黨推薦,1,61,N,NA,17,0.65,2623,32,2655,3658,72.58,63,000,01,010,0009
63000010009,臺北市,NA,NA,6,連勝文,中國國民黨,1,44,N,NA,1026,39.12,2623,32,2655,3658,72.58,63,000,01,010,0009
63000010009,臺北市,NA,NA,7,柯文哲,無黨籍及未經政黨推薦,1,55,N,*,1537,58.6,2623,32,2655,3658,72.58,63,000,01,010,0009
63000010010,臺北市,NA,NA,1,陳汝斌,三等國民公義人權自救黨,1,77,N,NA,1,0.04,2435,19,2454,3567,68.8,63,000,01,010,0010
63000010010,臺北市,NA,NA,2,趙衍慶,無黨籍及未經政黨推薦,1,78,N,NA,34,1.4,2435,19,2454,3567,68.8,63,000,01,010,0010
63000010010,臺北市,NA,NA,3,李宏信,無黨籍及未經政黨推薦,1,74,N,NA,5,0.21,2435,19,2454,3567,68.8,63,000,01,010,0010
63000010010,臺北市,NA,NA,4,陳永昌,無黨籍及未經政黨推薦,1,62,N,NA,4,0.16,2435,19,2454,3567,68.8,63,000,01,010,0010
63000010010,臺北市,NA,NA,5,馮光遠,無黨籍及未經政黨推薦,1,61,N,NA,22,0.9,2435,19,2454,3567,68.8,63,000,01,010,0010
63000010010,臺北市,NA,NA,6,連勝文,中國國民黨,1,44,N,NA,1095,44.97,2435,19,2454,3567,68.8,63,000,01,010,0010
63000010010,臺北市,NA,NA,7,柯文哲,無黨籍及未經政黨推薦,1,55,N,*,1274,52.32,2435,19,2454,3567,68.8,63,000,01,010,0010
63000010011,臺北市,NA,NA,1,陳汝斌,三等國民公義人權自救黨,1,77,N,NA,7,0.16,4306,47,4353,6190,70.32,63,000,01,010,0011
63000010011,臺北市,NA,NA,2,趙衍慶,無黨籍及未經政黨推薦,1,78,N,NA,41,0.95,4306,47,4353,6190,70.32,63,000,01,010,0011
63000010011,臺北市,NA,NA,3,李宏信,無黨籍及未經政黨推薦,1,74,N,NA,5,0.12,4306,47,4353,6190,70.32,63,000,01,010,0011
63000010011,臺北市,NA,NA,4,陳永昌,無黨籍及未經政黨推薦,1,62,N,NA,4,0.09,4306,47,4353,6190,70.32,63,000,01,010,0011
63000010011,臺北市,NA,NA,5,馮光遠,無黨籍及未經政黨推薦,1,61,N,NA,26,0.6,4306,47,4353,6190,70.32,63,000,01,010,0011
63000010011,臺北市,NA,NA,6,連勝文,中國國民黨,1,44,N,NA,1966,45.66,4306,47,4353,6190,70.32,63,000,01,010,0011
63000010011,臺北市,NA,NA,7,柯文哲,無黨籍及未經政黨推薦,1,55,N,*,2257,52.42,4306,47,4353,6190,70.32,63,000,01,010,0011
63000010012,臺北市,NA,NA,1,陳汝斌,三等國民公義人權自救黨,1,77,N,NA,6,0.11,5672,72,5744,8214,69.93,63,000,01,010,0012
63000010012,臺北市,NA,NA,2,趙衍慶,無黨籍及未經政黨推薦,1,78,N,NA,91,1.6,5672,72,5744,8214,69.93,63,000,01,010,0012
63000010012,臺北市,NA,NA,3,李宏信,無黨籍及未經政黨推薦,1,74,N,NA,12,0.21,5672,72,5744,8214,69.93,63,000,01,010,0012
63000010012,臺北市,NA,NA,4,陳永昌,無黨籍及未經政黨推薦,1,62,N,NA,9,0.16,5672,72,5744,8214,69.93,63,000,01,010,0012
63000010012,臺北市,NA,NA,5,馮光遠,無黨籍及未經政黨推薦,1,61,N,NA,30,0.53,5672,72,5744,8214,69.93,63,000,01,010,0012
63000010012,臺北市,NA,NA,6,連勝文,中國國民黨,1,44,N,NA,3169,55.87,5672,72,5744,8214,69.93,63,000,01,010,0012
63000010012,臺北市,NA,NA,7,柯文哲,無黨籍及未經政黨推薦,1,55,N,*,2355,41.52,5672,72,5744,8214,69.93,63,000,01,010,0012
63000010013,臺北市,NA,NA,1,陳汝斌,三等國民公義人權自救黨,1,77,N,NA,1,0.06,1539,23,1562,2159,72.35,63,000,01,010,0013
63000010013,臺北市,NA,NA,2,趙衍慶,無黨籍及未經政黨推薦,1,78,N,NA,15,0.97,1539,23,1562,2159,72.35,63,000,01,010,0013
63000010013,臺北市,NA,NA,3,李宏信,無黨籍及未經政黨推薦,1,74,N,NA,2,0.13,1539,23,1562,2159,72.35,63,000,01,010,0013
63000010013,臺北市,NA,NA,4,陳永昌,無黨籍及未經政黨推薦,1,62,N,NA,1,0.06,1539,23,1562,2159,72.35,63,000,01,010,0013
63000010013,臺北市,NA,NA,5,馮光遠,無黨籍及未經政黨推薦,1,61,N,NA,7,0.45,1539,23,1562,2159,72.35,63,000,01,010,0013
63000010013,臺北市,NA,NA,6,連勝文,中國國民黨,1,44,N,NA,583,37.88,1539,23,1562,2159,72.35,63,000,01,010,0013
63000010013,臺北市,NA,NA,7,柯文哲,無黨籍及未經政黨推薦,1,55,N,*,930,60.43,1539,23,1562,2159,72.35,63,000,01,010,0013
63000010014,臺北市,NA,NA,1,陳汝斌,三等國民公義人權自救黨,1,77,N,NA,3,0.12,2576,29,2605,3682,70.75,63,000,01,010,0014
63000010014,臺北市,NA,NA,2,趙衍慶,無黨籍及未經政黨推薦,1,78,N,NA,29,1.13,2576,29,2605,3682,70.75,63,000,01,010,0014
63000010014,臺北市,NA,NA,3,李宏信,無黨籍及未經政黨推薦,1,74,N,NA,6,0.23,2576,29,2605,3682,70.75,63,000,01,010,0014
63000010014,臺北市,NA,NA,4,陳永昌,無黨籍及未經政黨推薦,1,62,N,NA,7,0.27,2576,29,2605,3682,70.75,63,000,01,010,0014
63000010014,臺北市,NA,NA,5,馮光遠,無黨籍及未經政黨推薦,1,61,N,NA,21,0.82,2576,29,2605,3682,70.75,63,000,01,010,0014
63000010014,臺北市,NA,NA,6,連勝文,中國國民黨,1,44,N,NA,1016,39.44,2576,29,2605,3682,70.75,63,000,01,010,0014
63000010014,臺北市,NA,NA,7,柯文哲,無黨籍及未經政黨推薦,1,55,N,*,1494,58,2576,29,2605,3682,70.75,63,000,01,010,0014
63000010015,臺北市,NA,NA,1,陳汝斌,三等國民公義人權自救黨,1,77,N,NA,3,0.08,3605,30,3635,5175,70.24,63,000,01,010,0015
63000010015,臺北市,NA,NA,2,趙衍慶,無黨籍及未經政黨推薦,1,78,N,NA,28,0.78,3605,30,3635,5175,70.24,63,000,01,010,0015
63000010015,臺北市,NA,NA,3,李宏信,無黨籍及未經政黨推薦,1,74,N,NA,4,0.11,3605,30,3635,5175,70.24,63,000,01,010,0015
63000010015,臺北市,NA,NA,4,陳永昌,無黨籍及未經政黨推薦,1,62,N,NA,5,0.14,3605,30,3635,5175,70.24,63,000,01,010,0015
63000010015,臺北市,NA,NA,5,馮光遠,無黨籍及未經政黨推薦,1,61,N,NA,24,0.67,3605,30,3635,5175,70.24,63,000,01,010,0015
63000010015,臺北市,NA,NA,6,連勝文,中國國民黨,1,44,N,NA,1595,44.24,3605,30,3635,5175,70.24,63,000,01,010,0015
63000010015,臺北市,NA,NA,7,柯文哲,無黨籍及未經政黨推薦,1,55,N,*,1946,53.98,3605,30,3635,5175,70.24,63,000,01,010,0015
63000010016,臺北市,NA,NA,1,陳汝斌,三等國民公義人權自救黨,1,77,N,NA,4,0.08,5106,57,5163,7375,70.01,63,000,01,010,0016
63000010016,臺北市,NA,NA,2,趙衍慶,無黨籍及未經政黨推薦,1,78,N,NA,37,0.72,5106,57,5163,7375,70.01,63,000,01,010,0016
63000010016,臺北市,NA,NA,3,李宏信,無黨籍及未經政黨推薦,1,74,N,NA,9,0.18,5106,57,5163,7375,70.01,63,000,01,010,0016
63000010016,臺北市,NA,NA,4,陳永昌,無黨籍及未經政黨推薦,1,62,N,NA,4,0.08,5106,57,5163,7375,70.01,63,000,01,010,0016
63000010016,臺北市,NA,NA,5,馮光遠,無黨籍及未經政黨推薦,1,61,N,NA,30,0.59,5106,57,5163,7375,70.01,63,000,01,010,0016
63000010016,臺北市,NA,NA,6,連勝文,中國國民黨,1,44,N,NA,2044,40.03,5106,57,5163,7375,70.01,63,000,01,010,0016
63000010016,臺北市,NA,NA,7,柯文哲,無黨籍及未經政黨推薦,1,55,N,*,2978,58.32,5106,57,5163,7375,70.01,63,000,01,010,0016
63000010017,臺北市,NA,NA,1,陳汝斌,三等國民公義人權自救黨,1,77,N,NA,3,0.08,3892,36,3928,5571,70.51,63,000,01,010,0017
63000010017,臺北市,NA,NA,2,趙衍慶,無黨籍及未經政黨推薦,1,78,N,NA,48,1.23,3892,36,3928,5571,70.51,63,000,01,010,0017
63000010017,臺北市,NA,NA,3,李宏信,無黨籍及未經政黨推薦,1,74,N,NA,9,0.23,3892,36,3928,5571,70.51,63,000,01,010,0017
63000010017,臺北市,NA,NA,4,陳永昌,無黨籍及未經政黨推薦,1,62,N,NA,8,0.21,3892,36,3928,5571,70.51,63,000,01,010,0017
63000010017,臺北市,NA,NA,5,馮光遠,無黨籍及未經政黨推薦,1,61,N,NA,19,0.49,3892,36,3928,5571,70.51,63,000,01,010,0017
63000010017,臺北市,NA,NA,6,連勝文,中國國民黨,1,44,N,NA,1865,47.92,3892,36,3928,5571,70.51,63,000,01,010,0017
63000010017,臺北市,NA,NA,7,柯文哲,無黨籍及未經政黨推薦,1,55,N,*,1940,49.85,3892,36,3928,5571,70.51,63,000,01,010,0017
63000010018,臺北市,NA,NA,1,陳汝斌,三等國民公義人權自救黨,1,77,N,NA,5,0.13,3927,37,3964,6884,57.58,63,000,01,010,0018
63000010018,臺北市,NA,NA,2,趙衍慶,無黨籍及未經政黨推薦,1,78,N,NA,36,0.92,3927,37,3964,6884,57.58,63,000,01,010,0018
63000010018,臺北市,NA,NA,3,李宏信,無黨籍及未經政黨推薦,1,74,N,NA,7,0.18,3927,37,3964,6884,57.58,63,000,01,010,0018
63000010018,臺北市,NA,NA,4,陳永昌,無黨籍及未經政黨推薦,1,62,N,NA,5,0.13,3927,37,3964,6884,57.58,63,000,01,010,0018
63000010018,臺北市,NA,NA,5,馮光遠,無黨籍及未經政黨推薦,1,61,N,NA,12,0.31,3927,37,3964,6884,57.58,63,000,01,010,0018
63000010018,臺北市,NA,NA,6,連勝文,中國國民黨,1,44,N,NA,1365,34.76,3927,37,3964,6884,57.58,63,000,01,010,0018
63000010018,臺北市,NA,NA,7,柯文哲,無黨籍及未經政黨推薦,1,55,N,*,2497,63.59,3927,37,3964,6884,57.58,63,000,01,010,0018
63000010019,臺北市,NA,NA,1,陳汝斌,三等國民公義人權自救黨,1,77,N,NA,9,0.17,5181,75,5256,7234,72.66,63,000,01,010,0019
63000010019,臺北市,NA,NA,2,趙衍慶,無黨籍及未經政黨推薦,1,78,N,NA,48,0.93,5181,75,5256,7234,72.66,63,000,01,010,0019
63000010019,臺北市,NA,NA,3,李宏信,無黨籍及未經政黨推薦,1,74,N,NA,8,0.15,5181,75,5256,7234,72.66,63,000,01,010,0019
63000010019,臺北市,NA,NA,4,陳永昌,無黨籍及未經政黨推薦,1,62,N,NA,12,0.23,5181,75,5256,7234,72.66,63,000,01,010,0019
63000010019,臺北市,NA,NA,5,馮光遠,無黨籍及未經政黨推薦,1,61,N,NA,53,1.02,5181,75,5256,7234,72.66,63,000,01,010,0019
63000010019,臺北市,NA,NA,6,連勝文,中國國民黨,1,44,N,NA,1948,37.6,5181,75,5256,7234,72.66,63,000,01,010,0019
63000010019,臺北市,NA,NA,7,柯文哲,無黨籍及未經政黨推薦,1,55,N,*,3103,59.89,5181,75,5256,7234,72.66,63,000,01,010,0019
63000010020,臺北市,NA,NA,1,陳汝斌,三等國民公義人權自救黨,1,77,N,NA,1,0.03,3286,45,3331,4716,70.63,63,000,01,010,0020
63000010020,臺北市,NA,NA,2,趙衍慶,無黨籍及未經政黨推薦,1,78,N,NA,52,1.58,3286,45,3331,4716,70.63,63,000,01,010,0020
63000010020,臺北市,NA,NA,3,李宏信,無黨籍及未經政黨推薦,1,74,N,NA,9,0.27,3286,45,3331,4716,70.63,63,000,01,010,0020
63000010020,臺北市,NA,NA,4,陳永昌,無黨籍及未經政黨推薦,1,62,N,NA,1,0.03,3286,45,3331,4716,70.63,63,000,01,010,0020
63000010020,臺北市,NA,NA,5,馮光遠,無黨籍及未經政黨推薦,1,61,N,NA,17,0.52,3286,45,3331,4716,70.63,63,000,01,010,0020
63000010020,臺北市,NA,NA,6,連勝文,中國國民黨,1,44,N,NA,1717,52.25,3286,45,3331,4716,70.63,63,000,01,010,0020
63000010020,臺北市,NA,NA,7,柯文哲,無黨籍及未經政黨推薦,1,55,N,*,1489,45.31,3286,45,3331,4716,70.63,63,000,01,010,0020
63000010021,臺北市,NA,NA,1,陳汝斌,三等國民公義人權自救黨,1,77,N,NA,5,0.09,5650,77,5727,8059,71.06,63,000,01,010,0021
63000010021,臺北市,NA,NA,2,趙衍慶,無黨籍及未經政黨推薦,1,78,N,NA,102,1.81,5650,77,5727,8059,71.06,63,000,01,010,0021
63000010021,臺北市,NA,NA,3,李宏信,無黨籍及未經政黨推薦,1,74,N,NA,10,0.18,5650,77,5727,8059,71.06,63,000,01,010,0021
63000010021,臺北市,NA,NA,4,陳永昌,無黨籍及未經政黨推薦,1,62,N,NA,2,0.04,5650,77,5727,8059,71.06,63,000,01,010,0021
63000010021,臺北市,NA,NA,5,馮光遠,無黨籍及未經政黨推薦,1,61,N,NA,46,0.81,5650,77,5727,8059,71.06,63,000,01,010,0021
63000010021,臺北市,NA,NA,6,連勝文,中國國民黨,1,44,N,NA,3682,65.17,5650,77,5727,8059,71.06,63,000,01,010,0021
63000010021,臺北市,NA,NA,7,柯文哲,無黨籍及未經政黨推薦,1,55,N,*,1803,31.91,5650,77,5727,8059,71.06,63,000,01,010,0021
63000010022,臺北市,NA,NA,1,陳汝斌,三等國民公義人權自救黨,1,77,N,NA,3,0.06,4976,56,5032,7175,70.13,63,000,01,010,0022
63000010022,臺北市,NA,NA,2,趙衍慶,無黨籍及未經政黨推薦,1,78,N,NA,47,0.94,4976,56,5032,7175,70.13,63,000,01,010,0022
63000010022,臺北市,NA,NA,3,李宏信,無黨籍及未經政黨推薦,1,74,N,NA,7,0.14,4976,56,5032,7175,70.13,63,000,01,010,0022
63000010022,臺北市,NA,NA,4,陳永昌,無黨籍及未經政黨推薦,1,62,N,NA,12,0.24,4976,56,5032,7175,70.13,63,000,01,010,0022
63000010022,臺北市,NA,NA,5,馮光遠,無黨籍及未經政黨推薦,1,61,N,NA,24,0.48,4976,56,5032,7175,70.13,63,000,01,010,0022
63000010022,臺北市,NA,NA,6,連勝文,中國國民黨,1,44,N,NA,2165,43.51,4976,56,5032,7175,70.13,63,000,01,010,0022
63000010022,臺北市,NA,NA,7,柯文哲,無黨籍及未經政黨推薦,1,55,N,*,2718,54.62,4976,56,5032,7175,70.13,63,000,01,010,0022
63000010024,臺北市,NA,NA,1,陳汝斌,三等國民公義人權自救黨,1,77,N,NA,5,0.1,4859,60,4919,6753,72.84,63,000,01,010,0024
63000010024,臺北市,NA,NA,2,趙衍慶,無黨籍及未經政黨推薦,1,78,N,NA,42,0.86,4859,60,4919,6753,72.84,63,000,01,010,0024
63000010024,臺北市,NA,NA,3,李宏信,無黨籍及未經政黨推薦,1,74,N,NA,9,0.19,4859,60,4919,6753,72.84,63,000,01,010,0024
63000010024,臺北市,NA,NA,4,陳永昌,無黨籍及未經政黨推薦,1,62,N,NA,5,0.1,4859,60,4919,6753,72.84,63,000,01,010,0024
63000010024,臺北市,NA,NA,5,馮光遠,無黨籍及未經政黨推薦,1,61,N,NA,28,0.58,4859,60,4919,6753,72.84,63,000,01,010,0024
63000010024,臺北市,NA,NA,6,連勝文,中國國民黨,1,44,N,NA,1922,39.56,4859,60,4919,6753,72.84,63,000,01,010,0024
63000010024,臺北市,NA,NA,7,柯文哲,無黨籍及未經政黨推薦,1,55,N,*,2848,58.61,4859,60,4919,6753,72.84,63,000,01,010,0024
63000010025,臺北市,NA,NA,1,陳汝斌,三等國民公義人權自救黨,1,77,N,NA,5,0.12,4029,62,4091,5479,74.67,63,000,01,010,0025
63000010025,臺北市,NA,NA,2,趙衍慶,無黨籍及未經政黨推薦,1,78,N,NA,53,1.32,4029,62,4091,5479,74.67,63,000,01,010,0025
63000010025,臺北市,NA,NA,3,李宏信,無黨籍及未經政黨推薦,1,74,N,NA,6,0.15,4029,62,4091,5479,74.67,63,000,01,010,0025
63000010025,臺北市,NA,NA,4,陳永昌,無黨籍及未經政黨推薦,1,62,N,NA,5,0.12,4029,62,4091,5479,74.67,63,000,01,010,0025
63000010025,臺北市,NA,NA,5,馮光遠,無黨籍及未經政黨推薦,1,61,N,NA,23,0.57,4029,62,4091,5479,74.67,63,000,01,010,0025
63000010025,臺北市,NA,NA,6,連勝文,中國國民黨,1,44,N,NA,1834,45.52,4029,62,4091,5479,74.67,63,000,01,010,0025
63000010025,臺北市,NA,NA,7,柯文哲,無黨籍及未經政黨推薦,1,55,N,*,2103,52.2,4029,62,4091,5479,74.67,63,000,01,010,0025
63000010026,臺北市,NA,NA,1,陳汝斌,三等國民公義人權自救黨,1,77,N,NA,5,0.09,5269,61,5330,7518,70.9,63,000,01,010,0026
63000010026,臺北市,NA,NA,2,趙衍慶,無黨籍及未經政黨推薦,1,78,N,NA,45,0.85,5269,61,5330,7518,70.9,63,000,01,010,0026
63000010026,臺北市,NA,NA,3,李宏信,無黨籍及未經政黨推薦,1,74,N,NA,7,0.13,5269,61,5330,7518,70.9,63,000,01,010,0026
63000010026,臺北市,NA,NA,4,陳永昌,無黨籍及未經政黨推薦,1,62,N,NA,7,0.13,5269,61,5330,7518,70.9,63,000,01,010,0026
63000010026,臺北市,NA,NA,5,馮光遠,無黨籍及未經政黨推薦,1,61,N,NA,35,0.66,5269,61,5330,7518,70.9,63,000,01,010,0026
63000010026,臺北市,NA,NA,6,連勝文,中國國民黨,1,44,N,NA,1994,37.84,5269,61,5330,7518,70.9,63,000,01,010,0026
63000010026,臺北市,NA,NA,7,柯文哲,無黨籍及未經政黨推薦,1,55,N,*,3176,60.28,5269,61,5330,7518,70.9,63,000,01,010,0026
63000010027,臺北市,NA,NA,1,陳汝斌,三等國民公義人權自救黨,1,77,N,NA,7,0.3,2356,28,2384,3307,72.09,63,000,01,010,0027
63000010027,臺北市,NA,NA,2,趙衍慶,無黨籍及未經政黨推薦,1,78,N,NA,20,0.85,2356,28,2384,3307,72.09,63,000,01,010,0027
63000010027,臺北市,NA,NA,3,李宏信,無黨籍及未經政黨推薦,1,74,N,NA,3,0.13,2356,28,2384,3307,72.09,63,000,01,010,0027
63000010027,臺北市,NA,NA,4,陳永昌,無黨籍及未經政黨推薦,1,62,N,NA,4,0.17,2356,28,2384,3307,72.09,63,000,01,010,0027
63000010027,臺北市,NA,NA,5,馮光遠,無黨籍及未經政黨推薦,1,61,N,NA,13,0.55,2356,28,2384,3307,72.09,63,000,01,010,0027
63000010027,臺北市,NA,NA,6,連勝文,中國國民黨,1,44,N,NA,1010,42.87,2356,28,2384,3307,72.09,63,000,01,010,0027
63000010027,臺北市,NA,NA,7,柯文哲,無黨籍及未經政黨推薦,1,55,N,*,1299,55.14,2356,28,2384,3307,72.09,63,000,01,010,0027
