geo_key,county_name,township_name,village_name,candidate_no,candidate_name,running_mate,party_name,elected_note,votes,vote_percentage,valid_votes,invalid_votes,total_votes,electorate,turnout_ratio,prov_city,county_city,township,village
09007030004,連江縣,莒光鄉,福正村、大坪村,1,宋楚瑜,NA,親民黨,NA,5,1.42,352,6,358,734,48.77,09,007,030,A004
09007030004,連江縣,莒光鄉,福正村、大坪村,2,韓國瑜,NA,中國國民黨,NA,285,80.97,352,6,358,734,48.77,09,007,030,A004
09007030004,連江縣,莒光鄉,福正村、大坪村,3,蔡英文,NA,民主進步黨,*,62,17.61,352,6,358,734,48.77,09,007,030,A004
09007040001,連江縣,東引鄉,中柳村、樂華村,1,宋楚瑜,NA,親民黨,NA,35,5.18,676,6,682,1119,60.95,09,007,040,A001
09007040001,連江縣,東引鄉,中柳村、樂華村,2,韓國瑜,NA,中國國民黨,NA,505,74.7,676,6,682,1119,60.95,09,007,040,A001
09007040001,連江縣,東引鄉,中柳村、樂華村,3,蔡英文,NA,民主進步黨,*,136,20.12,676,6,682,1119,60.95,09,007,040,A001
09020010001,金門縣,金城鎮,東門里,1,宋楚瑜,NA,親民黨,NA,65,3.15,2065,18,2083,4788,43.5,09,020,010,0001
09020010001,金門縣,金城鎮,東門里,2,韓國瑜,NA,中國國民黨,NA,1579,76.46,2065,18,2083,4788,43.5,09,020,010,0001
09020010001,金門縣,金城鎮,東門里,3,蔡英文,NA,民主進步黨,*,421,20.39,2065,18,2083,4788,43.5,09,020,010,0001
09020010002,金門縣,金城鎮,西門里,1,宋楚瑜,NA,親民黨,NA,131,3.26,4013,31,4044,9478,42.67,09,020,010,0002
09020010002,金門縣,金城鎮,西門里,2,韓國瑜,NA,中國國民黨,NA,3036,75.65,4013,31,4044,9478,42.67,09,020,010,0002
09020010002,金門縣,金城鎮,西門里,3,蔡英文,NA,民主進步黨,*,846,21.08,4013,31,4044,9478,42.67,09,020,010,0002
09020010003,金門縣,金城鎮,南門里,1,宋楚瑜,NA,親民黨,NA,87,3.97,2189,18,2207,5267,41.9,09,020,010,0003
09020010003,金門縣,金城鎮,南門里,2,韓國瑜,NA,中國國民黨,NA,1638,74.83,2189,18,2207,5267,41.9,09,020,010,0003
09020010003,金門縣,金城鎮,南門里,3,蔡英文,NA,民主進步黨,*,464,21.2,2189,18,2207,5267,41.9,09,020,010,0003
09020010004,金門縣,金城鎮,北門里,1,宋楚瑜,NA,親民黨,NA,55,3.21,1712,19,1731,4169,41.52,09,020,010,0004
09020010004,金門縣,金城鎮,北門里,2,韓國瑜,NA,中國國民黨,NA,1330,77.69,1712,19,1731,4169,41.52,09,020,010,0004
09020010004,金門縣,金城鎮,北門里,3,蔡英文,NA,民主進步黨,*,327,19.1,1712,19,1731,4169,41.52,09,020,010,0004
09020010005,金門縣,金城鎮,古城里,1,宋楚瑜,NA,親民黨,NA,48,3.37,1424,11,1435,3846,37.31,09,020,010,0005
09020010005,金門縣,金城鎮,古城里,2,韓國瑜,NA,中國國民黨,NA,1107,77.74,1424,11,1435,3846,37.31,09,020,010,0005
09020010005,金門縣,金城鎮,古城里,3,蔡英文,NA,民主進步黨,*,269,18.89,1424,11,1435,3846,37.31,09,020,010,0005
09020010006,金門縣,金城鎮,金水里,1,宋楚瑜,NA,親民黨,NA,30,3.43,875,12,887,2158,41.1,09,020,010,0006
09020010006,金門縣,金城鎮,金水里,2,韓國瑜,NA,中國國民黨,NA,663,75.77,875,12,887,2158,41.1,09,020,010,0006
09020010006,金門縣,金城鎮,金水里,3,蔡英文,NA,民主進步黨,*,182,20.8,875,12,887,2158,41.1,09,020,010,0006
09020010007,金門縣,金城鎮,珠沙里,1,宋楚瑜,NA,親民黨,NA,33,3.15,1049,5,1054,2787,37.82,09,020,010,0007
09020010007,金門縣,金城鎮,珠沙里,2,韓國瑜,NA,中國國民黨,NA,789,75.21,1049,5,1054,2787,37.82,09,020,010,0007
09020010007,金門縣,金城鎮,珠沙里,3,蔡英文,NA,民主進步黨,*,227,21.64,1049,5,1054,2787,37.82,09,020,010,0007
09020010008,金門縣,金城鎮,賢庵里,1,宋楚瑜,NA,親民黨,NA,56,3.04,1840,14,1854,4595,40.35,09,020,010,0008
09020010008,金門縣,金城鎮,賢庵里,2,韓國瑜,NA,中國國民黨,NA,1350,73.37,1840,14,1854,4595,40.35,09,020,010,0008
09020010008,金門縣,金城鎮,賢庵里,3,蔡英文,NA,民主進步黨,*,434,23.59,1840,14,1854,4595,40.35,09,020,010,0008
09020020001,金門縣,金沙鎮,汶沙里,1,宋楚瑜,NA,親民黨,NA,64,3.1,2066,22,2088,5124,40.75,09,020,020,0001
09020020001,金門縣,金沙鎮,汶沙里,2,韓國瑜,NA,中國國民黨,NA,1619,78.36,2066,22,2088,5124,40.75,09,020,020,0001
09020020001,金門縣,金沙鎮,汶沙里,3,蔡英文,NA,民主進步黨,*,383,18.54,2066,22,2088,5124,40.75,09,020,020,0001
09020020002,金門縣,金沙鎮,三山里,1,宋楚瑜,NA,親民黨,NA,16,2.24,714,6,720,1906,37.78,09,020,020,0002
09020020002,金門縣,金沙鎮,三山里,2,韓國瑜,NA,中國國民黨,NA,577,80.81,714,6,720,1906,37.78,09,020,020,0002
09020020002,金門縣,金沙鎮,三山里,3,蔡英文,NA,民主進步黨,*,121,16.95,714,6,720,1906,37.78,09,020,020,0002
09020020003,金門縣,金沙鎮,大洋里,1,宋楚瑜,NA,親民黨,NA,11,2.39,461,2,463,1119,41.38,09,020,020,0003
09020020003,金門縣,金沙鎮,大洋里,2,韓國瑜,NA,中國國民黨,NA,375,81.34,461,2,463,1119,41.38,09,020,020,0003
09020020003,金門縣,金沙鎮,大洋里,3,蔡英文,NA,民主進步黨,*,75,16.27,461,2,463,1119,41.38,09,020,020,0003
09020020004,金門縣,金沙鎮,光前里,1,宋楚瑜,NA,親民黨,NA,26,2.81,924,5,929,2226,41.73,09,020,020,0004
09020020004,金門縣,金沙鎮,光前里,2,韓國瑜,NA,中國國民黨,NA,728,78.79,924,5,929,2226,41.73,09,020,020,0004
09020020004,金門縣,金沙鎮,光前里,3,蔡英文,NA,民主進步黨,*,170,18.4,924,5,929,2226,41.73,09,020,020,0004
09020020005,金門縣,金沙鎮,何斗里,1,宋楚瑜,NA,親民黨,NA,27,3.6,750,9,759,1971,38.51,09,020,020,0005
09020020005,金門縣,金沙鎮,何斗里,2,韓國瑜,NA,中國國民黨,NA,619,82.53,750,9,759,1971,38.51,09,020,020,0005
09020020005,金門縣,金沙鎮,何斗里,3,蔡英文,NA,民主進步黨,*,104,13.87,750,9,759,1971,38.51,09,020,020,0005
09020020006,金門縣,金沙鎮,西園里,1,宋楚瑜,NA,親民黨,NA,12,2.26,530,5,535,1527,35.04,09,020,020,0006
09020020006,金門縣,金沙鎮,西園里,2,韓國瑜,NA,中國國民黨,NA,441,83.21,530,5,535,1527,35.04,09,020,020,0006
09020020006,金門縣,金沙鎮,西園里,3,蔡英文,NA,民主進步黨,*,77,14.53,530,5,535,1527,35.04,09,020,020,0006
09020020007,金門縣,金沙鎮,官嶼里,1,宋楚瑜,NA,親民黨,NA,12,1.55,774,13,787,2158,36.47,09,020,020,0007
09020020007,金門縣,金沙鎮,官嶼里,2,韓國瑜,NA,中國國民黨,NA,658,85.01,774,13,787,2158,36.47,09,020,020,0007
09020020007,金門縣,金沙鎮,官嶼里,3,蔡英文,NA,民主進步黨,*,104,13.44,774,13,787,2158,36.47,09,020,020,0007
09020020008,金門縣,金沙鎮,浦山里,1,宋楚瑜,NA,親民黨,NA,17,1.89,900,10,910,2303,39.51,09,020,020,0008
09020020008,金門縣,金沙鎮,浦山里,2,韓國瑜,NA,中國國民黨,NA,719,79.89,900,10,910,2303,39.51,09,020,020,0008
09020020008,金門縣,金沙鎮,浦山里,3,蔡英文,NA,民主進步黨,*,164,18.22,900,10,910,2303,39.51,09,020,020,0008
09020030001,金門縣,金湖鎮,新市里,1,宋楚瑜,NA,親民黨,NA,87,4.56,1906,14,1920,4260,45.07,09,020,030,0001
09020030001,金門縣,金湖鎮,新市里,2,韓國瑜,NA,中國國民黨,NA,1438,75.45,1906,14,1920,4260,45.07,09,020,030,0001
09020030001,金門縣,金湖鎮,新市里,3,蔡英文,NA,民主進步黨,*,381,19.99,1906,14,1920,4260,45.07,09,020,030,0001
09020030002,金門縣,金湖鎮,山外里,1,宋楚瑜,NA,親民黨,NA,56,4.22,1327,18,1345,3193,42.12,09,020,030,0002
09020030002,金門縣,金湖鎮,山外里,2,韓國瑜,NA,中國國民黨,NA,1007,75.89,1327,18,1345,3193,42.12,09,020,030,0002
09020030002,金門縣,金湖鎮,山外里,3,蔡英文,NA,民主進步黨,*,264,19.89,1327,18,1345,3193,42.12,09,020,030,0002
09020030003,金門縣,金湖鎮,正義里,1,宋楚瑜,NA,親民黨,NA,31,3.07,1010,7,1017,2590,39.27,09,020,030,0003
09020030003,金門縣,金湖鎮,正義里,2,韓國瑜,NA,中國國民黨,NA,794,78.61,1010,7,1017,2590,39.27,09,020,030,0003
09020030003,金門縣,金湖鎮,正義里,3,蔡英文,NA,民主進步黨,*,185,18.32,1010,7,1017,2590,39.27,09,020,030,0003
09020030004,金門縣,金湖鎮,料羅里,1,宋楚瑜,NA,親民黨,NA,29,3.62,801,9,810,1986,40.79,09,020,030,0004
09020030004,金門縣,金湖鎮,料羅里,2,韓國瑜,NA,中國國民黨,NA,612,76.4,801,9,810,1986,40.79,09,020,030,0004
09020030004,金門縣,金湖鎮,料羅里,3,蔡英文,NA,民主進步黨,*,160,19.98,801,9,810,1986,40.79,09,020,030,0004
09020030005,金門縣,金湖鎮,瓊林里,1,宋楚瑜,NA,親民黨,NA,38,3.1,1225,10,1235,3073,40.19,09,020,030,0005
09020030005,金門縣,金湖鎮,瓊林里,2,韓國瑜,NA,中國國民黨,NA,982,80.16,1225,10,1235,3073,40.19,09,020,030,0005
09020030005,金門縣,金湖鎮,瓊林里,3,蔡英文,NA,民主進步黨,*,205,16.73,1225,10,1235,3073,40.19,09,020,030,0005
09020030006,金門縣,金湖鎮,新湖里,1,宋楚瑜,NA,親民黨,NA,140,4.19,3345,19,3364,7667,43.88,09,020,030,0006
09020030006,金門縣,金湖鎮,新湖里,2,韓國瑜,NA,中國國民黨,NA,2331,69.69,3345,19,3364,7667,43.88,09,020,030,0006
09020030006,金門縣,金湖鎮,新湖里,3,蔡英文,NA,民主進步黨,*,874,26.13,3345,19,3364,7667,43.88,09,020,030,0006
09020030007,金門縣,金湖鎮,溪湖里,1,宋楚瑜,NA,親民黨,NA,14,2.67,525,3,528,1465,36.04,09,020,030,0007
09020030007,金門縣,金湖鎮,溪湖里,2,韓國瑜,NA,中國國民黨,NA,425,80.95,525,3,528,1465,36.04,09,020,030,0007
09020030007,金門縣,金湖鎮,溪湖里,3,蔡英文,NA,民主進步黨,*,86,16.38,525,3,528,1465,36.04,09,020,030,0007
09020030008,金門縣,金湖鎮,蓮庵里,1,宋楚瑜,NA,親民黨,NA,20,2.98,671,7,678,1623,41.77,09,020,030,0008
09020030008,金門縣,金湖鎮,蓮庵里,2,韓國瑜,NA,中國國民黨,NA,532,79.28,671,7,678,1623,41.77,09,020,030,0008
09020030008,金門縣,金湖鎮,蓮庵里,3,蔡英文,NA,民主進步黨,*,119,17.73,671,7,678,1623,41.77,09,020,030,0008
09020040001,金門縣,金寧鄉,古寧村,1,宋楚瑜,NA,親民黨,NA,26,2.33,1118,9,1127,3245,34.73,09,020,040,0001
09020040001,金門縣,金寧鄉,古寧村,2,韓國瑜,NA,中國國民黨,NA,891,79.7,1118,9,1127,3245,34.73,09,020,040,0001
09020040001,金門縣,金寧鄉,古寧村,3,蔡英文,NA,民主進步黨,*,201,17.98,1118,9,1127,3245,34.73,09,020,040,0001
09020040002,金門縣,金寧鄉,安美村,1,宋楚瑜,NA,親民黨,NA,76,4.1,1852,25,1877,4795,39.14,09,020,040,0002
09020040002,金門縣,金寧鄉,安美村,2,韓國瑜,NA,中國國民黨,NA,1330,71.81,1852,25,1877,4795,39.14,09,020,040,0002
09020040002,金門縣,金寧鄉,安美村,3,蔡英文,NA,民主進步黨,*,446,24.08,1852,25,1877,4795,39.14,09,020,040,0002
09020040003,金門縣,金寧鄉,后盤村,1,宋楚瑜,NA,親民黨,NA,13,2.33,558,3,561,1543,36.36,09,020,040,0003
09020040003,金門縣,金寧鄉,后盤村,2,韓國瑜,NA,中國國民黨,NA,454,81.36,558,3,561,1543,36.36,09,020,040,0003
09020040003,金門縣,金寧鄉,后盤村,3,蔡英文,NA,民主進步黨,*,91,16.31,558,3,561,1543,36.36,09,020,040,0003
09020040004,金門縣,金寧鄉,湖埔村,1,宋楚瑜,NA,親民黨,NA,140,4.67,2999,29,3028,6823,44.38,09,020,040,0004
09020040004,金門縣,金寧鄉,湖埔村,2,韓國瑜,NA,中國國民黨,NA,1884,62.82,2999,29,3028,6823,44.38,09,020,040,0004
09020040004,金門縣,金寧鄉,湖埔村,3,蔡英文,NA,民主進步黨,*,975,32.51,2999,29,3028,6823,44.38,09,020,040,0004
09020040005,金門縣,金寧鄉,榜林村,1,宋楚瑜,NA,親民黨,NA,59,2.98,1978,18,1996,5085,39.25,09,020,040,0005
09020040005,金門縣,金寧鄉,榜林村,2,韓國瑜,NA,中國國民黨,NA,1459,73.76,1978,18,1996,5085,39.25,09,020,040,0005
09020040005,金門縣,金寧鄉,榜林村,3,蔡英文,NA,民主進步黨,*,460,23.26,1978,18,1996,5085,39.25,09,020,040,0005
09020040006,金門縣,金寧鄉,盤山村,1,宋楚瑜,NA,親民黨,NA,123,4.68,2628,27,2655,5994,44.29,09,020,040,0006
09020040006,金門縣,金寧鄉,盤山村,2,韓國瑜,NA,中國國民黨,NA,1517,57.72,2628,27,2655,5994,44.29,09,020,040,0006
09020040006,金門縣,金寧鄉,盤山村,3,蔡英文,NA,民主進步黨,*,988,37.6,2628,27,2655,5994,44.29,09,020,040,0006
09020050001,金門縣,烈嶼鄉,上岐村,1,宋楚瑜,NA,親民黨,NA,24,2.66,902,6,908,2771,32.77,09,020,050,0001
09020050001,金門縣,烈嶼鄉,上岐村,2,韓國瑜,NA,中國國民黨,NA,728,80.71,902,6,908,2771,32.77,09,020,050,0001
09020050001,金門縣,烈嶼鄉,上岐村,3,蔡英文,NA,民主進步黨,*,150,16.63,902,6,908,2771,32.77,09,020,050,0001
09020050002,金門縣,烈嶼鄉,上林村,1,宋楚瑜,NA,親民黨,NA,13,3.13,415,7,422,1388,30.4,09,020,050,0002
09020050002,金門縣,烈嶼鄉,上林村,2,韓國瑜,NA,中國國民黨,NA,340,81.93,415,7,422,1388,30.4,09,020,050,0002
09020050002,金門縣,烈嶼鄉,上林村,3,蔡英文,NA,民主進步黨,*,62,14.94,415,7,422,1388,30.4,09,020,050,0002
09020050003,金門縣,烈嶼鄉,西口村,1,宋楚瑜,NA,親民黨,NA,15,2.17,690,3,693,2364,29.31,09,020,050,0003
09020050003,金門縣,烈嶼鄉,西口村,2,韓國瑜,NA,中國國民黨,NA,531,76.96,690,3,693,2364,29.31,09,020,050,0003
09020050003,金門縣,烈嶼鄉,西口村,3,蔡英文,NA,民主進步黨,*,144,20.87,690,3,693,2364,29.31,09,020,050,0003
09020050004,金門縣,烈嶼鄉,林湖村,1,宋楚瑜,NA,親民黨,NA,34,2.84,1198,6,1204,3306,36.42,09,020,050,0004
09020050004,金門縣,烈嶼鄉,林湖村,2,韓國瑜,NA,中國國民黨,NA,975,81.39,1198,6,1204,3306,36.42,09,020,050,0004
09020050004,金門縣,烈嶼鄉,林湖村,3,蔡英文,NA,民主進步黨,*,189,15.78,1198,6,1204,3306,36.42,09,020,050,0004
09020050005,金門縣,烈嶼鄉,黃埔村,1,宋楚瑜,NA,親民黨,NA,6,1.22,493,2,495,1587,31.19,09,020,050,0005
09020050005,金門縣,烈嶼鄉,黃埔村,2,韓國瑜,NA,中國國民黨,NA,394,79.92,493,2,495,1587,31.19,09,020,050,0005
09020050005,金門縣,烈嶼鄉,黃埔村,3,蔡英文,NA,民主進步黨,*,93,18.86,493,2,495,1587,31.19,09,020,050,0005
09020060001,金門縣,烏坵鄉,大坵村,1,宋楚瑜,NA,親民黨,NA,1,1.41,71,0,71,264,26.89,09,020,060,0001
09020060001,金門縣,烏坵鄉,大坵村,2,韓國瑜,NA,中國國民黨,NA,60,84.51,71,0,71,264,26.89,09,020,060,0001
09020060001,金門縣,烏坵鄉,大坵村,3,蔡英文,NA,民主進步黨,*,10,14.08,71,0,71,264,26.89,09,020,060,0001
09020060002,金門縣,烏坵鄉,小坵村,1,宋楚瑜,NA,親民黨,NA,1,2.38,42,1,43,277,15.52,09,020,060,0002
09020060002,金門縣,烏坵鄉,小坵村,2,韓國瑜,NA,中國國民黨,NA,36,85.71,42,1,43,277,15.52,09,020,060,0002
09020060002,金門縣,烏坵鄉,小坵村,3,蔡英文,NA,民主進步黨,*,5,11.9,42,1,43,277,15.52,09,020,060,0002
10002010001,宜蘭縣,宜蘭市,神農里,1,宋楚瑜,NA,親民黨,NA,76,4.03,1888,27,1915,2543,75.3,10,002,010,0001
10002010001,宜蘭縣,宜蘭市,神農里,2,韓國瑜,NA,中國國民黨,NA,790,41.84,1888,27,1915,2543,75.3,10,002,010,0001
10002010001,宜蘭縣,宜蘭市,神農里,3,蔡英文,NA,民主進步黨,*,1022,54.13,1888,27,1915,2543,75.3,10,002,010,0001
10002010002,宜蘭縣,宜蘭市,民權里,1,宋楚瑜,NA,親民黨,NA,39,3.71,1050,17,1067,1718,62.11,10,002,010,0002
10002010002,宜蘭縣,宜蘭市,民權里,2,韓國瑜,NA,中國國民黨,NA,465,44.29,1050,17,1067,1718,62.11,10,002,010,0002
10002010002,宜蘭縣,宜蘭市,民權里,3,蔡英文,NA,民主進步黨,*,546,52,1050,17,1067,1718,62.11,10,002,010,0002
10002010008,宜蘭縣,宜蘭市,進士里,1,宋楚瑜,NA,親民黨,NA,72,4.6,1565,17,1582,2055,76.98,10,002,010,0008
10002010008,宜蘭縣,宜蘭市,進士里,2,韓國瑜,NA,中國國民黨,NA,608,38.85,1565,17,1582,2055,76.98,10,002,010,0008
10002010008,宜蘭縣,宜蘭市,進士里,3,蔡英文,NA,民主進步黨,*,885,56.55,1565,17,1582,2055,76.98,10,002,010,0008
10002010009,宜蘭縣,宜蘭市,南橋里,1,宋楚瑜,NA,親民黨,NA,30,3.33,901,11,912,1190,76.64,10,002,010,0009
10002010009,宜蘭縣,宜蘭市,南橋里,2,韓國瑜,NA,中國國民黨,NA,296,32.85,901,11,912,1190,76.64,10,002,010,0009
10002010009,宜蘭縣,宜蘭市,南橋里,3,蔡英文,NA,民主進步黨,*,575,63.82,901,11,912,1190,76.64,10,002,010,0009
10002010010,宜蘭縣,宜蘭市,建業里,1,宋楚瑜,NA,親民黨,NA,57,4.46,1278,17,1295,1685,76.85,10,002,010,0010
10002010010,宜蘭縣,宜蘭市,建業里,2,韓國瑜,NA,中國國民黨,NA,425,33.26,1278,17,1295,1685,76.85,10,002,010,0010
10002010010,宜蘭縣,宜蘭市,建業里,3,蔡英文,NA,民主進步黨,*,796,62.28,1278,17,1295,1685,76.85,10,002,010,0010
10002010011,宜蘭縣,宜蘭市,南津里,1,宋楚瑜,NA,親民黨,NA,52,3.49,1492,21,1513,2000,75.65,10,002,010,0011
10002010011,宜蘭縣,宜蘭市,南津里,2,韓國瑜,NA,中國國民黨,NA,704,47.18,1492,21,1513,2000,75.65,10,002,010,0011
10002010011,宜蘭縣,宜蘭市,南津里,3,蔡英文,NA,民主進步黨,*,736,49.33,1492,21,1513,2000,75.65,10,002,010,0011
10002010012,宜蘭縣,宜蘭市,凱旋里,1,宋楚瑜,NA,親民黨,NA,35,3.74,936,9,945,1251,75.54,10,002,010,0012
10002010012,宜蘭縣,宜蘭市,凱旋里,2,韓國瑜,NA,中國國民黨,NA,284,30.34,936,9,945,1251,75.54,10,002,010,0012
10002010012,宜蘭縣,宜蘭市,凱旋里,3,蔡英文,NA,民主進步黨,*,617,65.92,936,9,945,1251,75.54,10,002,010,0012
10002010013,宜蘭縣,宜蘭市,黎明里,1,宋楚瑜,NA,親民黨,NA,55,4.14,1328,14,1342,1764,76.08,10,002,010,0013
10002010013,宜蘭縣,宜蘭市,黎明里,2,韓國瑜,NA,中國國民黨,NA,418,31.48,1328,14,1342,1764,76.08,10,002,010,0013
10002010013,宜蘭縣,宜蘭市,黎明里,3,蔡英文,NA,民主進步黨,*,855,64.38,1328,14,1342,1764,76.08,10,002,010,0013
10002010014,宜蘭縣,宜蘭市,東村里,1,宋楚瑜,NA,親民黨,NA,71,4.31,1647,17,1664,2127,78.23,10,002,010,0014
10002010014,宜蘭縣,宜蘭市,東村里,2,韓國瑜,NA,中國國民黨,NA,574,34.85,1647,17,1664,2127,78.23,10,002,010,0014
10002010014,宜蘭縣,宜蘭市,東村里,3,蔡英文,NA,民主進步黨,*,1002,60.84,1647,17,1664,2127,78.23,10,002,010,0014
10002010015,宜蘭縣,宜蘭市,延平里,1,宋楚瑜,NA,親民黨,NA,115,4.81,2392,24,2416,3132,77.14,10,002,010,0015
10002010015,宜蘭縣,宜蘭市,延平里,2,韓國瑜,NA,中國國民黨,NA,884,36.96,2392,24,2416,3132,77.14,10,002,010,0015
10002010015,宜蘭縣,宜蘭市,延平里,3,蔡英文,NA,民主進步黨,*,1393,58.24,2392,24,2416,3132,77.14,10,002,010,0015
10002010016,宜蘭縣,宜蘭市,七張里,1,宋楚瑜,NA,親民黨,NA,41,3.85,1065,9,1074,1434,74.9,10,002,010,0016
10002010016,宜蘭縣,宜蘭市,七張里,2,韓國瑜,NA,中國國民黨,NA,284,26.67,1065,9,1074,1434,74.9,10,002,010,0016
10002010016,宜蘭縣,宜蘭市,七張里,3,蔡英文,NA,民主進步黨,*,740,69.48,1065,9,1074,1434,74.9,10,002,010,0016
10002010017,宜蘭縣,宜蘭市,慈安里,1,宋楚瑜,NA,親民黨,NA,61,5.04,1210,8,1218,1753,69.48,10,002,010,0017
10002010017,宜蘭縣,宜蘭市,慈安里,2,韓國瑜,NA,中國國民黨,NA,422,34.88,1210,8,1218,1753,69.48,10,002,010,0017
10002010017,宜蘭縣,宜蘭市,慈安里,3,蔡英文,NA,民主進步黨,*,727,60.08,1210,8,1218,1753,69.48,10,002,010,0017
10002010018,宜蘭縣,宜蘭市,新民里,1,宋楚瑜,NA,親民黨,NA,53,4.71,1125,12,1137,1493,76.16,10,002,010,0018
10002010018,宜蘭縣,宜蘭市,新民里,2,韓國瑜,NA,中國國民黨,NA,374,33.24,1125,12,1137,1493,76.16,10,002,010,0018
10002010018,宜蘭縣,宜蘭市,新民里,3,蔡英文,NA,民主進步黨,*,698,62.04,1125,12,1137,1493,76.16,10,002,010,0018
10002010019,宜蘭縣,宜蘭市,東門里,1,宋楚瑜,NA,親民黨,NA,26,3.72,698,9,707,923,76.6,10,002,010,0019
10002010019,宜蘭縣,宜蘭市,東門里,2,韓國瑜,NA,中國國民黨,NA,221,31.66,698,9,707,923,76.6,10,002,010,0019
10002010019,宜蘭縣,宜蘭市,東門里,3,蔡英文,NA,民主進步黨,*,451,64.61,698,9,707,923,76.6,10,002,010,0019
10002010021,宜蘭縣,宜蘭市,小東里,1,宋楚瑜,NA,親民黨,NA,46,3.78,1217,8,1225,1573,77.88,10,002,010,0021
10002010021,宜蘭縣,宜蘭市,小東里,2,韓國瑜,NA,中國國民黨,NA,430,35.33,1217,8,1225,1573,77.88,10,002,010,0021
10002010021,宜蘭縣,宜蘭市,小東里,3,蔡英文,NA,民主進步黨,*,741,60.89,1217,8,1225,1573,77.88,10,002,010,0021
10002010022,宜蘭縣,宜蘭市,菜園里,1,宋楚瑜,NA,親民黨,NA,35,3.7,946,11,957,1296,73.84,10,002,010,0022
10002010022,宜蘭縣,宜蘭市,菜園里,2,韓國瑜,NA,中國國民黨,NA,341,36.05,946,11,957,1296,73.84,10,002,010,0022
10002010022,宜蘭縣,宜蘭市,菜園里,3,蔡英文,NA,民主進步黨,*,570,60.25,946,11,957,1296,73.84,10,002,010,0022
10002010023,宜蘭縣,宜蘭市,孝廉里,1,宋楚瑜,NA,親民黨,NA,40,4.72,847,11,858,1158,74.09,10,002,010,0023
